Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Abutilon x milleri,Trailing Abutilon,Shrub,3.0,7-10, ,LMH,SN,M,3,0, 
Abutilon x suntense, ,Shrub,8.0,7-10,F,LMH,SN,M,3,0, 
Acacia aneura,Mulga Acacia,Tree,15.0,8-11,S,LM,N,DM,3,0,3
Acacia angustissima,Prairie acacia. Timbre. Fernleaf Acacia,Tree,5.0,7-10,F,LMH,N,DM,2,3,4
Acacia auriculiformis,"Ear-Pod Wattle, Black Acacia, Earleaf, Black wattle",Tree,25.0,10-12,F,LMH,N,DM,1,0,4
Acacia catechu,"Cutch tree, Catechu acacia",Tree,15.0,10-12,F,LMH,N,DM,1,2,3
Acacia colei,"Cole's wattle, Candelabra Wattle, Soap wattle,",Shrub,4.0,10-12,F,LMH,N,DM,3,2,3
Acacia concinna,"Shikakai, Soap-Pod",Tree,10.0,10-11,M,LM,N,D,2,1,4
Acacia coriacea,"Wiry Wattle, Acacia, Leather Leaf",Tree,5.0,9-11,M,LMH,SN,DM,3,0, 
Acacia cowleana,Hall’s Creek wattle,Tree,5.0,10-12,F,LM,N,DM,3,2,3
Acacia cultriformis,"Knife-Leaf Wattle, Knife acacia",Shrub,4.0,9-11,S,LMH,N,DM,2,0, 
Acacia dealbata,"Mimosa, Silver wattle",Tree,25.0,7-10,F,LM,N,DM,2,0,3
Acacia decurrens,Green Wattle,Tree,12.0,6-9,F,LM,N,DM,2,1,3
Acacia farnesiana,"Sweet Acacia, Perfume Acacia, Huisache",Shrub,9.0,9-11,F,LMH,N,DM,2,2, 
Acacia holosericea,"Strap wattle, Candelabra wattle",Shrub,3.0,10-12,F,LMH,N,M,1,2,3
Acacia koa,Koa Acacia,Tree,20.0,10-12,F,LMH,N,DM,0,0,3
Acacia koaia,Koai'a,Tree,5.0,10-12,F,LMH,N,DM,0,1,4
Acacia leucophloea,"Kuteera-Gum, White-barked acacia.",Tree,25.0,10-12,M,LMH,N,DM,2,1,3
Acacia longifolia,"Sydney Golden Wattle, Acacia",Tree,9.0,10-11,M,L,N,DM,3,0, 
Acacia mearnsii,"Black Wattle, Late black wattle",Tree,10.0,8-11,F,LM,N,M,1,3,4
Acacia melanoxylon,"Blackwood, Australia Acacia, Black Acacia, Blackwood Acacia",Tree,30.0,9-11,F,LM,N,DM,2,1,4
Acacia mucronata,Narrow-Leaf Wattle,Tree,9.0,7-10, ,L,N,DM,2,0, 
Acacia murrayana,"Murray’s wattle, Colony wattle",Tree,5.0,10-12,F,LMH,N,DM,3,2,3
Acacia paradoxa,"Kangaroo Thorn, Paradox acacia",Shrub,5.0,7-10, ,LMH,N,DM,1,0,2
Acacia podalyriifolia,"Queensland Silver Wattle, Pearl wattle",Tree,3.0,7-10, ,LM,N,DM,1,0,3
Acacia pycnantha,Golden Wattle,Tree,8.0,7-10,F,L,N,DM,2,0, 
Acacia retinodes,"Swamp Wattle, Water wattle",Tree,6.0,7-10, ,LM,N,DM,2,0, 
Acacia saligna,"Blue-Leaved Wattle, Orange wattle",Shrub,6.0,7-10,F,LMH,N,DM,1,0,5
Acacia sophorae,"Coastal Wattle, Acacia",Shrub,0.0,0-0, ,LMH,N,DM,2,0, 
Acacia verticillata,Prickly Moses,Shrub,6.0,7-10, ,LMH,N,DM,1,0, 
Acacia victoriae,"Bramble wattle. Gundabluey, Bardi bush",Shrub,10.0,8-11,F,LMH,N,DM,3,0,2
Acaenia anserinifolia,Pirri-Pirri Bur,Perennial,0.1,5-9,F,LMH,SN,M,1,1, 
Acalypha australis,Asian copperleaf,Annual,0.5,0-0, ,LMH,SN,M,0,1, 
Acanthocereus tetragonus,Pitahaya. Barbed-wire cactus.,Tree,5.0,10-12,S,LM,N,D,3,0,3
Acanthosicyos horridus,Naras. Butterpips,Perennial,1.0,9-11,F,LM,N,DM,3,2,2
Acanthus mollis,Bear's Breeches,Perennial,1.2,-, ,LM,SN,DM,0,2, 
Acca sellowiana,"Feijoa, Pineapple Guava",Shrub,3.0,8-11,S,LMH,N,DM,4,0,2
Acer acuminatum, ,Tree,6.0,5-9, ,LMH,SN,M,1,0, 
Acer argutum, ,Tree,8.0,4-8, ,LMH,SN,M,2,0, 
Acer caesium, ,Tree,15.0,5-9, ,LMH,SN,M,0,1, 
Acer campestre,"Field Maple, Hedge maple",Tree,15.0,4-8,F,LMH,SN,M,2,1, 
Acer carpinifolium,Hornbeam Maple,Shrub,10.0,4-7,S,LMH,SN,M,2,0, 
Acer circinatum,Vine Maple,Tree,12.0,6-9,S,LMH,SN,M,2,1, 
Acer crataegifolium,Hawthorn-Leaved Maple,Tree,10.0,5-9, ,LMH,SN,M,0,0, 
Acer distylum, ,Tree,15.0,6-9, ,LMH,SN,M,2,0, 
Acer ginnala,Amur Maple,Tree,10.0,3-8,F,LMH,SN,M,1,0,3
Acer glabrum,"Rock Maple, Rocky Mountain maple, Douglas maple, Greene's maple, New Mexico maple, Torrey maple",Tree,9.0,3-8,S,LMH,SN,M,2,1, 
Acer interius,Box Elder,Tree,20.0,-, ,LMH,SN,M,2,0, 
Acer macrophyllum,"Oregon Maple, Bigleaf maple, Oregon Maple",Tree,30.0,5-9,F,LMH,SN,M,3,1, 
Acer mono,Maple,Tree,15.0,3-8,S,LMH,SN,M,2,1, 
Acer negundo,Box Elder,Tree,21.0,3-8,F,LMH,SN,M,3,1,3
Acer oblongum, ,Tree,9.0,6-9, ,LMH,SN,M,0,0, 
Acer palmatum,Japanese Maple,Tree,8.0,6-8,S,LMH,SN,M,2,0, 
Acer pectinatum,Maple,Tree,10.0,3-6,S,LMH,SN,M,0,0, 
Acer pensylvanicum,"Moosewood, Striped maple, Moosewood, Pennsylvania Maple",Tree,4.5,3-7, ,LMH,N,M,0,1, 
Acer platanoides,"Norway Maple, Harlequin Maple",Tree,21.0,3-7,F,LMH,SN,M,2,0,3
Acer pseudoplatanus,"Sycamore, Great Maple, Scottish Maple, Planetree Maple",Tree,30.0,4-7,F,LMH,SN,M,2,1,4
Acer rubrum,"Red Maple, Drummond's maple, Swamp Maple",Tree,30.0,4-10,F,LMH,SN,M,3,1,3
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Acer saccharinum,"Silver Maple, River Maple, Soft Maple",Tree,30.0,3-9,F,LMH,SN,M,3,1,4
Acer saccharum,"Sugar Maple, Florida Maple, Hard Maple, Rock Maple",Tree,30.0,5-8,S,LMH,SN,M,4,2,4
Acer saccharum grandidentatum,"Big-Tooth Maple, Canyon Maple, Rocky Mountain Sugar Maple",Tree,12.0,5-8, ,LMH,SN,M,4,0, 
Acer saccharum nigrum,Black Maple,Tree,25.0,4-6,S,LMH,SN,M,4,1,2
Acer spicatum,Mountain Maple,Tree,10.0,3-6,S,LMH,N,M,2,2, 
Acer sterculiaceum, ,Tree,6.0,7-10, ,LMH,SN,M,0,0, 
Acer tataricum,Tatarian Maple,Tree,9.0,3-7,M,LMH,SN,M,2,0, 
Acer truncatum,"Shantung Maple, Purpleblow Maple",Tree,8.0,3-8,S,LMH,SN,M,1,0, 
Acer ukurunduense caudatum, ,Tree,20.0,-,S,LMH,SN,M,1,0, 
Achillea ageratum,"Mace, Sweet-nancy",Perennial,0.6,6-9, ,LMH,N,DM,2,0, 
Achillea erba-rotta moschata,Musk Milfoil,Perennial,0.2,5-9, ,LMH,N,DM,0,2, 
Achillea millefolium,"Yarrow, Boreal yarrow, California yarrow, Giant yarrow, Coast yarrow, Western yarrow, Pacific yarrow",Perennial,0.6,4-8,F,LMH,SN,DM,3,4,3
Achillea ptarmica,"Sneeze-Wort, Sneezeweed",Perennial,0.6,3-9,F,LMH,N,M,2,1,2
Achillea santolina, ,Perennial,0.3,-, ,LMH,N,DM,0,1, 
Achillea sibirica,Siberian Yarrow,Perennial,0.5,5-9, ,LMH,N,DM,1,1, 
Achlys triphylla,"Vanilla leaf, Sweet after death",Perennial,0.4,0-0, ,LMH,S,M,0,1, 
Achnatherum hymenoides,"Indian Millet, Indian ricegrass",Perennial,0.6,7-10, ,LMH,N,M,3,0,3
Achyranthes aspera,Devil's Horsewhip,Perennial,0.9,-, ,LMH,SN,M,2,3, 
Achyranthes bidentata,Niu Xi,Perennial,0.8,7-10, ,LM,SN,M,2,3, 
Achyranthes faureri, ,Perennial,0.9,-, ,LM,SN,M,1,1, 
Achyranthes japonica,Japanese Chaff Flower,Perennial,1.0,-, ,LM,SN,M,0,3, 
Acinos alpinus,Alpine Calamint,Perennial,0.5,4-8, ,LMH,N,DM,1,1, 
Acinos arvensis,Basil Thyme,Annual/Perennial,0.2,4-8, ,LM,N,DM,2,1, 
Acinos rotundifolius, ,Annual/Perennial,0.3,4-8, ,LMH,N,DM,1,1, 
Aciphylla colensoi,Wild Spaniard,Perennial,0.9,6-9, ,LM,N,DM,2,0, 
Aciphylla squarrosa,Speargrass,Perennial,2.5,4-8, ,LM,N,DM,2,0, 
Aconitum balfourii, ,Perennial,0.0,-, ,LMH,SN,M,0,1, 
Aconitum carmichaelii,"Japanese Aconite, Carmichael's monkshood",Perennial,1.5,3-7, ,LMH,SN,M,0,2, 
Aconitum chasmanthum, ,Perennial,0.5,-, ,LMH,SN,M,0,1, 
Aconitum chinense, ,Perennial,1.2,5-9, ,LMH,SN,M,0,1, 
Aconitum columbianum,Columbian monkshood,Perennial,0.2,0-0, ,LMH,SN,M,0,1, 
Aconitum delphinifolium, ,Perennial,0.2,-, ,LMH,FS,M,0,1, 
Aconitum dienorrhizum, ,Perennial,0.0,-, ,LMH,SN,M,0,1, 
Aconitum ferox,Indian aconite,Perennial,1.0,5-9, ,LMH,SN,M,0,1, 
Aconitum fischeri,Fischer monkshood,Perennial,0.0,0-0, ,LMH,SN,M,0,1, 
Aconitum gammiei, ,Perennial,0.6,-, ,LMH,SN,M,0,1, 
Aconitum hemsleyanum, ,Perennial,1.5,4-8, ,LMH,SN,M,0,1, 
Aconitum heterophyllum, ,Perennial,1.5,5-9, ,LMH,SN,M,1,2, 
Aconitum japonicum, ,Perennial,1.0,4-8, ,LMH,SN,M,0,2, 
Aconitum koreanum,Korean Monk's Hood,Perennial,1.5,-, ,LMH,SN,M,1,0, 
Aconitum kusnezoffii,Bei Wu Tou,Perennial,1.5,5-9, ,LMH,SN,M,0,1, 
Aconitum lycoctonum,Wolfsbane,Perennial,1.0,3-7, ,LMH,SN,M,1,1, 
Aconitum lycoctonum vulparia,Wolfbane,Perennial,1.0,3-7, ,LMH,SN,M,1,1, 
Aconitum maximum,Kamchatka aconite,Perennial,0.2,0-0, ,LMH,SN,M,0,0, 
Aconitum mokchangense, , ,0.0,-, ,LMH,SN,M,1,0, 
Aconitum multifidum, ,Perennial,1.0,5-9, ,LMH,SN,M,1,0, 
Aconitum napellus,"Aconite, Venus' chariot, Wolfsbane Garden, Monk's Hood Garden",Perennial,1.5,3-8, ,LMH,SN,M,1,2, 
Aconitum orientale, ,Perennial,1.5,5-9, ,LMH,SN,M,0,1, 
Aconitum palmatum, ,Perennial,0.0,-, ,LMH,SN,M,0,1, 
Aconitum rotundifolium, ,Perennial,0.5,-, ,LMH,SN,M,1,0, 
Aconitum septentrionale, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Aconitum uncinatum,"Wild Monkshood, Southern blue monkshood",Perennial,1.0,5-9, ,LMH,SN,M,0,1, 
Aconitum violaceum, ,Perennial,0.0,5-9, ,LMH,SN,M,1,1, 
Aconitum volubile, ,Perennial Climber,2.0,-, ,LMH,SN,M,1,1, 
Acorus calamus,Sweet Flag - Calamus,Perennial,1.0,4-11,M,LMH,N,WeWa,3,4, 
Acorus gramineus,"Grass-leaved Sweet Rush, Japanese Sweet Flag, Dwarf Sweet Flag",Perennial,0.3,6-10, ,LMH,N,MWeWa,3,3, 
Acourtia microcephala,Sacapellote,Perennial,1.4,7-10, ,LM,N,DM,0,1, 
Acrocarpus fraxinifolius,"Pink Cedar, Shingle Tree",Tree,30.0,10-12,F,M,N,M,0,0,4
Acrocomia aculeata,"Coyoli Palm. Gru-Gru Palm, Macaw palm",Tree,15.0,10-12,F,LMH,N,DM,3,1,2
Acrotriche aggregata, ,Shrub,1.0,-, ,LMH,SN,M,1,0, 
Acrotriche depressa, ,Shrub,0.0,-, ,LMH,SN,M,1,0, 
Acrotriche prostrata, ,Shrub,0.0,-, ,LMH,SN,M,1,0, 
Acrotriche serrulata,Honeypots,Shrub,0.3,0-0, ,LMH,SN,M,2,0,0
Actaea pachypoda,White Baneberry,Perennial,0.8,3-7, ,LMH,S,M,0,2, 
Actaea rubra,Red Baneberry,Perennial,0.5,3-7, ,LMH,FS,M,0,2, 
Actaea spicata,"Herb Christopher, Baneberry",Perennial,0.5,4-8, ,LMH,FS,M,0,1, 
Actinea acaulis arizonica, , ,0.0,-, ,LMH,SN,M,0,0, 
Actinidia arguta,Tara Vine,Climber,15.0,4-8, ,LMH,SN,M,5,0,2
Actinidia arguta cordifolia, ,Climber,7.0,-, ,LMH,SN,M,4,0, 
Actinidia arguta rufa, ,Climber,7.0,-, ,LMH,SN,M,4,0, 
Actinidia arisanensis, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia asymmetrica, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia callosa, ,Climber,9.0,6-9, ,LMH,SN,M,3,0, 
Actinidia callosa formosana, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia callosa henryi, ,Climber,7.0,7-10, ,LMH,SN,M,3,0, 
Actinidia callosa indochinensis, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia callosa pubescens, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia chinensis,Kiwi,Climber,7.5,6-9, ,LMH,SN,M,4,2,2
Actinidia coriacea, ,Climber,8.0,5-9, ,LMH,SN,M,3,0, 
Actinidia deliciosa,Kiwi Fruit,Climber,9.0,6-9,M,LMH,SN,M,5,1,1
Actinidia eriantha, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia fortunatii, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia fulvicoma, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia giraldii, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia glabra, ,Climber,13.5,-, ,LMH,SN,M,3,0, 
Actinidia hemsleyana, ,Climber,9.0,-, ,LMH,SN,M,3,0, 
Actinidia henryi, ,Climber,15.0,-, ,LMH,SN,M,3,0, 
Actinidia holotricha, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia hypoleuca, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia kiusiana, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia kolomikta,Kiwi,Climber,10.0,5-8,M,LMH,SN,M,4,0,0
Actinidia kolomikta gagnepainii, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia kwangsiensis, ,Climber,3.0,-, ,LMH,SN,M,3,0, 
Actinidia lanceolata, ,Climber,20.0,5-9, ,LMH,SN,M,3,0, 
Actinidia latifolia, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia longicauda, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia maloides, ,Climber,6.0,-, ,LMH,SN,M,3,0, 
Actinidia melanandra,Red Kiwi,Climber,7.0,5-9, ,LMH,SN,M,4,0, 
Actinidia melliana, ,Climber,9.0,-, ,LMH,SN,M,3,0, 
Actinidia petelotii, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Actinidia pilosula, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia polygama,Silver Vine,Climber,6.0,4-8, ,LMH,SN,M,4,2, 
Actinidia polygama lecomtei, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia purpurea, ,Climber,10.0,5-9, ,LMH,SN,M,4,0,1
Actinidia rubricaulis, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia rubus, ,Climber,0.0,-, ,LMH,SN,M,3,0, 
Actinidia rudis, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia sabiifolia, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia strigosa, ,Climber,0.0,-, ,LMH,SN,M,3,0, 
Actinidia tetramera, ,Climber,13.5,-, ,LMH,SN,M,3,0, 
Actinidia trichogyna, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia valvata, ,Climber,12.0,-, ,LMH,SN,M,3,0, 
Actinidia venosa, ,Climber,9.0,-, ,LMH,SN,M,3,0, 
Actinidia x fairchildii, ,Climber,10.0,-, ,LMH,SN,M,4,0, 
Adansonia digitata,"Baobab, Judas Fruit, Monkey Bread Tree",Tree,20.0,10-12,S,LMH,N,DM,3,3,4
Adenanthera pavonina,"Red Sandalwood, Coral Tree",Tree,18.0,10-12,F,LMH,N,M,3,2,4
Adenophora denticulata, ,Perennial,0.5,6-9, ,LM,N,M,2,0, 
Adenophora divaricata, ,Perennial,1.0,-, ,LM,N,M,2,0, 
Adenophora lamarkii, ,Perennial,0.6,5-9, ,LM,N,M,2,0, 
Adenophora latifolia, ,Perennial,0.5,-, ,LM,N,M,2,0, 
Adenophora liliifolia,"Ladybells, Lilyleaf",Perennial,0.5,3-8,M,LM,N,M,2,0, 
Adenophora nikoensis, ,Perennial,0.3,5-9, ,LM,N,M,2,0, 
Adenophora remotiflora, ,Perennial,1.0,5-9, ,LM,N,M,2,1, 
Adenophora stricta,"Sha Shen, Ladybells",Perennial,1.0,7-9, ,LM,N,M,2,1, 
Adenophora triphylla,Nan Sha Shen,Perennial,1.0,6-9, ,LM,N,M,2,1, 
Adenophora verticillata, ,Perennial,1.0,6-9, ,LM,SN,M,2,2, 
Adenostoma fasciculatum,Greasewood,Shrub,3.0,7-10, ,LMH,N,DM,0,1, 
Adenostoma sparsifolium,Redshank,Shrub,6.0,7-10, ,LMH,N,DM,1,1, 
Adesmia lotoides, ,Perennial,0.0,-, ,L,N,DM,1,0, 
Adiantum capillus-veneris,"Maidenhair Fern, Common maidenhair, Southern Maidenhair Fern, Venus Maidenhair Fern, Venus's Hair Fe",Fern,0.3,8-11,S,LMH,S,M,2,2, 
Adiantum pedatum,"Northern Maidenhair,American Maidenhair Fern",Fern,0.5,4-9,S,LMH,S,M,0,2,2
Adiantum venustum,Evergreen Maidenhair Fern,Fern,0.3,9-11,M,LMH,S,M,0,1, 
Adina rubella, ,Shrub,1.8,-, ,LMH,SN,M,0,1, 
Adonis aestivalis,"Pheasant's Eye, Summer pheasant's eye",Annual,0.3,5-9, ,LMH,SN,M,0,1, 
Adonis amurensis, ,Perennial,0.3,3-7, ,LMH,SN,M,0,1, 
Adonis vernalis,"Pheasant's Eye, Spring pheasant's eye",Perennial,0.3,3-7, ,LMH,SN,DM,0,3, 
Aechmea magdalenae,"Pingwing. Ixtle, Pita plant",Perennial,2.5,10-12,S,LMH,FS,M,3,0,3
Aegilops speltoides,Goatgrass,Annual,0.6,0-0, ,LMH,SN,DM,1,0, 
Aegilops triuncialis,"Barbed goatgrass, Barb goatgrass",Annual,0.3,8-10, ,LMH,N,DM,1,0,0
Aegle marmelos,"Bael Tree, Golden Apple, Bengal Quince",Tree,10.0,10-12,S,LMH,N,M,3,3,4
Aegopodium alpestre, ,Perennial,0.5,-, ,LMH,FSN,M,1,0, 
Aegopodium podagraria,"Ground Elder, Bishop's goutweed, Goutweed, Ground Elder, Bishop's Weed",Perennial,0.6,4-9,F,LMH,FSN,M,3,2,1
Aesculus californica,"Californian Buckeye, California Horsechestnut",Tree,12.0,6-10,M,LMH,N,DM,3,1, 
Aesculus chinensis,Chinese Horse Chestnut,Tree,25.0,5-9,S,LMH,SN,M,3,1, 
Aesculus flava,"Sweet Buckeye, Yellow buckeye",Tree,20.0,4-8,M,LMH,SN,M,4,0, 
Aesculus glabra,"Ohio Buckeye, Fetid Buckeye",Tree,20.0,4-7,M,LMH,SN,M,2,1, 
Aesculus hippocastanum,"Horse Chestnut, European Horsechestnut, Common Horsechestnut",Tree,30.0,4-7,F,LMH,SN,DM,3,4,3
Aesculus indica,Indian Horse Chestnut,Tree,30.0,6-9, ,LMH,SN,M,3,1, 
Aesculus parviflora,Bottlebrush buckeye,Shrub,4.0,4-9,S,LMH,FSN,M,2,1, 
Aesculus pavia,Red Buckeye,Shrub,5.0,5-9,F,LMH,FSN,M,2,1, 
Aesculus spp,Horse chestnut,Tree,30.0,4-9,F,LMH,SN,DM,4,4,4
Aesculus turbinata,Japanese Horse Chestnut,Tree,20.0,5-7,M,LMH,SN,M,2,0, 
Aesculus x carnea,"Red Horse Chestnut, Ruby Red Horsechestnut",Tree,25.0,5-7,S,LMH,SN,M,2,1, 
Aethusa cynapium,Fool's Parsley,Annual,1.2,-, ,LMH,FSN,DM,1,1, 
Afraegle paniculata,Nigerian Powder-Flask Fruit. African afraegle,Tree,12.0,10-12,F,LM,N,DM,2,3,2
Afzelia africana,African Mahogany,Tree,8.0,10-12,M,LMH,N,MWe,2,2,4
Afzelia xylocarpa,"Makha Tree, Cambodia Beng Tree",Tree,20.0,10-12,M,LMH,N,M,2,2,4
Agalinis tenuifolia,Slenderleaf False Foxglove,Perennial,0.6,7-10, ,LM,SN,DM,0,1, 
Agapanthus africanus,"African Lily, Lily of the nile",Bulb,1.0,9-10,M,LM,SN,M,0,1, 
Agapanthus campanulatus, ,Bulb,0.6,6-9, ,LM,SN,M,0,1, 
Agapanthus praecox minimus, ,Bulb,0.9,8-11, ,LM,SN,M,1,1, 
Agastache cana,"Hoary Balm Of Gilead, Mosquito plant",Perennial,0.8,0-0, ,LM,N,DM,2,0, 
Agastache foeniculum,"Anise Hyssop, Blue giant hyssop",Perennial,0.9,7-10, ,LM,N,DM,5,1,2
Agastache mexicana,Mexican Giant Hyssop,Perennial,0.8,6-9, ,LM,N,DM,3,0, 
Agastache neomexicana,"New Mexico Giant Hyssop, Bill Williams Mountain giant hyssop",Perennial,1.2,7-10, ,LM,N,DM,3,1, 
Agastache rugosa,Korean Mint,Perennial,1.0,7-10, ,LM,N,DM,4,3,2
Agastache urticifolia,"Giant Hyssop, Nettleleaf giant hyssop",Perennial,1.2,7-10, ,LM,N,DM,3,1, 
Agathis dammara,Amboina Pine,Tree,50.0,10-11,M,LMH,FSN,M,0,0,4
Agathis macrophylla,Dakua,Tree,30.0,10-12,F,LMH,FSN,M,0,0,4
Agathis moorei,"Pacific Kauri, Moore Kauri",Tree,25.0,10-12,M,LMH,FSN,M,1,0,0
Agathis robusta,Queensland Kauri,Tree,45.0,8-11, ,LMH,SN,M,0,0, 
Agave americana,"Agave, American century plant",Perennial,7.5,8-11,S,LM,N,DM,3,3, 
Agave cantala agave,Agave,Perennial,2.0,9-12,F,LMH,N,DM,2,0,4
Agave fourcroydes,Henequen,Perennial,1.8,10-12,M,LMH,N,DM,0,1,3
Agave lechuguilla,"Ixtle, Chihuahua",Perennial,0.6,10-12,M,LMH,N,DM,1,2,4
Agave murpheyi,"Hohokam Agave, Murphey agave",Perennial,1.0,8-12,S,LMH,N,DM,2,0,4
Agave parryi,"Century Plant, Parry's agave, Mescal",Perennial,0.5,9-11,S,LM,N,DM,3,1, 
