Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Geranium nepalense,Nepalese Crane's Bill,Perennial,1.0,6-9, ,LMH,N,M,1,2, 
Geranium ocellatum, ,Annual,0.3,-, ,LMH,N,M,0,1, 
Geranium pilosum, ,Perennial,0.3,-, ,LMH,N,M,1,0, 
Geranium potentilloides,"Native Carrot, Cinquefoil geranium",Perennial,0.6,0-0, ,LMH,N,M,1,0, 
Geranium pratense,"Meadow Crane's Bill, Meadow geranium, Geranium",Perennial,1.2,5-9,F,LMH,N,M,0,2, 
Geranium pusillum,Small geranium,Perennial,1.0,6-9, ,LMH,N,DM,0,1, 
Geranium robertianum,"Herb Robert, Robert geranium",Annual/Biennial,0.4,5-9, ,LMH,SN,DM,0,2,2
Geranium rotundifolium,Roundleaf geranium,Annual,0.4,6-9, ,LMH,N,M,0,1, 
Geranium sibiricum,Siberian geranium,Perennial,0.2,5-9, ,LMH,N,M,0,1, 
Geranium solanderi,Solander's Geranium,Perennial,0.6,-, ,LMH,N,M,1,0, 
Geranium sylvaticum,"Wood Cranesbill, Woodland geranium",Perennial,1.0,4-8, ,LMH,FSN,M,0,0, 
Geranium thunbergii,Thunberg's geranium,Perennial,0.3,6-9, ,LMH,N,M,1,1, 
Geranium tuberosum, ,Perennial,0.3,7-10, ,LMH,N,M,2,0, 
Geranium viscosissimum,"Sticky Geranium, Sticky purple geranium",Perennial,0.8,6-9, ,LMH,SN,M,1,2, 
Geranium wallichianum, ,Perennial,0.3,6-9, ,LMH,SN,M,0,2, 
Geranium wilfordii, ,Perennial,0.6,-, ,LMH,SN,M,0,2, 
Gerbera lanuginosa, ,Perennial,0.3,-, ,LMH,SN,M,0,0, 
Geum aleppicum,Yellow Avens,Perennial,0.6,3-7, ,LMH,SN,M,1,2, 
Geum canadense,"White Avens, Texan avens",Perennial,0.8,3-7, ,LMH,SN,M,2,0, 
Geum japonicum, ,Perennial,0.6,6-9, ,LMH,SN,M,1,2, 
Geum pentapetalum,Aleutian avens,Shrub,0.2,7-10, ,LMH,SN,MWe,0,2, 
Geum rivale,"Water Avens, Purple avens",Perennial,0.3,3-7, ,LMH,SN,MWe,3,2,1
Geum triflorum,"Purple Avens, Old man's whiskers, Prairie Smoke",Perennial,0.3,1-5,M,LMH,SN,M,2,2, 
Geum urbanum,"Wood Avens, Bennet's Root - Old man's whiskers, Herb bennet",Perennial,0.5,5-9, ,LMH,SN,M,3,3,2
Gevuina avellana,Chilean Hazel,Shrub,10.0,8-11,S,LMH,S,M,3,0,3
Gigantochloa albociliata,Clumping bamboo,Bamboo,12.0,10-11,F,LMH,SN,M,3,0,3
Gigantochloa apus,Watho. Tabashir Bamboo,Bamboo,20.0,9-11,F,LMH,SN,M,2,0,4
Gigantochloa atroviolacea,Black Bamboo. Giant Black bamboo,Bamboo,12.0,9-11,M,LMH,SN,M,2,0,3
Gigantochloa balui,Clumping Bamboo,Bamboo,10.0,10-12,F,LMH,N,M,2,0,3
Gigantochloa hasskarliana,Awi Tela,Bamboo,10.0,10-12,F,LMH,SN,M,4,0,3
Gigantochloa levis,"Bulo semilang, Buloh seremai, Bolo",Bamboo,15.0,9-10,F,LMH,SN,M,3,2,3
Gigantochloa verticillata,"Whorled bamboo, Giant stripy bamboo",Bamboo,15.0,10-12,F,LM,N,M,3,0,3
Gillenia stipulata,"American Ipecacuanna, American ipecac",Perennial,1.2,4-8, ,LMH,S,M,0,3, 
Gillenia trifoliata,"Indian Physic, Bowman's root",Perennial,1.2,4-9,M,LMH,SN,M,0,3, 
Gingidia harveyana, ,Perennial,0.5,-, ,LMH,SN,M,1,0, 
Ginkgo biloba,"Maidenhair Tree, Ginkgo",Tree,30.0,3-8,S,LMH,N,DM,5,5,2
Girardinia diversifolia,Himalayan Nettle,Annual/Perennial,3.0,-, ,LMH,SN,M,2,2, 
Gladiolus cruentus, ,Corm,0.9,7-10, ,LM,N,M,1,0, 
Gladiolus dalenii,Cornflag,Corm,1.5,0-0, ,LM,N,M,1,0, 
Gladiolus permeabilis edulis, ,Corm,0.4,8-11, ,LM,SN,M,2,0, 
Gladiolus quartinianus, ,Corm,1.2,8-11, ,LM,SN,M,2,0, 
Gladiolus spicatus, ,Bulb,0.0,-, ,LMH,SN,M,1,0, 
Gladiolus unguiculatus, ,Bulb,0.0,-, ,LMH,SN,M,1,0, 
Gladiolus zambesiacus, ,Bulb,0.0,-, ,LMH,SN,M,1,0, 
Glandularia canadensis,Rose Verbena,Perennial,0.3,5-9,M,LMH,SN,DM,0,0,3
Glaucium flavum,"Horned Poppy, Yellow hornpoppy",Perennial,0.6,6-9,S,LMH,N,DM,2,1, 
Glaux maritima,"Black Saltwort, Sea milkwort",Perennial,0.3,0-0, ,LMH,N,M,2,1, 
Glechoma hederacea,"Ground Ivy, Field Balm, Gill Over The Ground, Runaway Robin",Perennial,0.2,3-10,F,MH,SN,M,2,3,3
Gleditsia aquatica,Water Locust,Tree,12.0,5-9,S,LMH,N,MWe,0,0, 
Gleditsia caspica,Caspian Locust,Tree,12.0,6-8,M,LMH,N,DM,1,0, 
Gleditsia japonica, ,Tree,20.0,5-9,M,LMH,N,DM,3,1, 
Gleditsia koraiensis,Korean Honey Locust,Tree,20.0,-, ,LMH,N,DM,2,2, 
Gleditsia macracantha, ,Tree,18.0,5-9,M,LMH,N,DM,0,1, 
Gleditsia sinensis,Locust,Tree,12.0,8-9,M,LMH,N,DM,3,3, 
Gleditsia triacanthos,Honey Locust,Tree,20.0,4-8,M,LMH,N,DM,3,2,2
Glehnia littoralis,"Bei Sha Shen, American silvertop",Perennial,0.3,0-0, ,LM,SN,M,2,2, 
Gliricidia sepium,"Gliricidia, Forest Lilac, Mexican Lilac",Shrub,10.0,10-12,F,LMH,N,M,2,2,5
Globularia vulgaris, ,Perennial,0.2,5-9, ,LM,N,DM,0,1, 
Glochidion eriocarpum, ,Shrub,4.0,-, ,LMH,SN,M,0,2, 
Glochidion puberum,Needlebush,Shrub,3.0,0-0, ,LMH,SN,M,0,2, 
Gloriosa superba,"Gloriosa Lily, Climbing Lily, Flame Lily",Perennial Climber,2.5,8-12,M,LMH,SN,M,0,4,2
Gluta laccifera,Lacquer tree,Tree,18.0,10-12,M,LMH,N,M,0,0,4
Gluta usitata,Burmese Varnish Tree,Tree,25.0,10-12,M,LMH,N,M,0,2,4
Glyceria acutiflora,Creeping mannagrass,Perennial,0.6,0-0, ,LMH,N,WeWa,1,0, 
Glyceria borealis,Small floating mannagrass,Perennial,1.5,0-0, ,LMH,SN,WeWa,2,0, 
Glyceria fluitans,"Floating Manna Grass, Water mannagrass",Perennial,0.5,4-8, ,LMH,N,WeWa,3,0, 
Glyceria occidentalis,Northwestern mannagrass,Perennial,1.0,0-0, ,LMH,SN,WeWa,1,0, 
Glyceria plicata, ,Perennial,0.8,-, ,LMH,SN,WeWa,1,0, 
Glyceria septentrionalis,"Eastern Manna Grass, Floating mannagrass",Perennial,1.5,0-0, ,LMH,SN,WeWa,1,0, 
Glyceria striata,"Fowl Manna Grass, Fowl mannagrass",Perennial,1.5,0-0, ,LMH,SN,WeWa,1,0, 
Glycine max,Soya Bean,Annual,0.6,7-10, ,LM,N,M,4,2,4
Glycine soja,Wild Soya Bean,Annual,0.6,7-10, ,LM,N,M,3,2, 
Glycine spp.,Perennial Soybean,Perennial,0.6,7-11,F,LM,S,M,4,3,4
Glycine tabacina,"Glycine Pea, Glycine",Perennial Climber,0.0,0-0, ,LMH,SN,M,2,0, 
Glycyrrhiza aspera, ,Perennial,0.3,-, ,LM,SN,M,1,0, 
1 2 3 4,1,2,3,4,,,,,,,
Glycyrrhiza echinata,"Wild Liquorice, Chinese licorice",Perennial,1.0,7-10, ,LM,SN,M,4,3,3
Glycyrrhiza glabra,"Liquorice, Cultivated licorice",Perennial,1.2,7-10, ,LM,SN,M,4,4,2
Glycyrrhiza lepidota,American Liquorice,Perennial,1.0,3-8, ,LM,SN,M,4,3,2
Glycyrrhiza malensis, ,Perennial,0.0,-, ,LM,SN,M,2,0, 
Glycyrrhiza uralensis,Gan Cao,Perennial,0.6,5-9, ,LMH,SN,M,3,4,2
Glyptostrobus pensilis,Chinese Swamp Cypress,Tree,10.0,7-10,M,LMH,N,WeWa,0,2, 
Gmelina arborea,"Gmelina, Snapdragon, White Teak",Tree,25.0,9-12,F,LMH,SN,M,2,2,4
Gnaphalium affine, ,Biennial,0.3,-, ,LM,SN,DM,1,2, 
Gnaphalium hypoleucum, ,Annual,0.6,-, ,LMH,N,M,1,1, 
Gnaphalium indicum, ,Annual,0.2,-, ,LM,SN,DM,1,0, 
Gnaphalium japonicum, ,Annual,0.4,-, ,LM,N,DM,1,1, 
Gnaphalium keriense, ,Annual,0.2,-, ,LM,SN,DM,0,1, 
Gnaphalium luteoalbum,Jersey Cudweed,Annual/Biennial,0.2,-, ,LM,SN,DM,1,1, 
Gnaphalium uliginosum,Marsh Cudweed,Annual,0.2,-, ,LM,SN,M,0,2, 
Gnetum africanum,"Eru, African Jointfir",Climber,12.0,10-12,F,LMH,SN,M,4,2,2
Gnetum buchholzianum,Jointfir,Climber,10.0,10-12,F,LMH,FSN,M,4,2,2
Gnetum gnemon,"Jointfir, Melinjo, Meninjau",Tree,15.0,10-12,S,MH,FSN,M,3,1,3
Goniorrhachis marginata,Goniorrhachis,Tree,25.0,10-12,M,LMH,N,M,0,0,4
Gonostegia hirta, ,Perennial,1.0,-, ,LMH,SN,M,0,2, 
Goodenia ovata, ,Shrub,1.8,8-11, ,LMH,SN,MW,0,1, 
Goodenia varia, ,Shrub,0.6,8-11, ,LMH,SN,M,0,1, 
Goodyera oblongifolia,Western Rattlesnake Plantain,Perennial,0.3,6-9, ,LM,SN,DM,1,1, 
Goodyera pubescens,Downy Rattlesnake Plantain,Perennial,0.4,6-10,M,LM,SN,DM,0,2, 
Goodyera repens,"Creeping Lady's Tresses, Lesser rattlesnake plantain",Perennial,0.3,5-9, ,LM,SN,DM,0,2, 
Gossypium arboreum,Tree Cotton,Shrub,5.0,10-12,F,LMH,N,M,2,1,4
Gossypium barbadense,Sea Island Cotton,Shrub,3.0,10-12,F,LM,N,M,3,2,4
Gossypium herbaceum,Short-Staple American Cotton (Cotton ),Shrub,1.2,10-12,F,LM,SN,M,3,3,4
Gossypium hirsutum,Upland Cotton,Shrub,2.0,5-10,F,LMH,N,M,2,1,4
Gouania lupuloides,Chew Stick,Climber,10.0,10-12,M,LMH,N,M,2,2,4
Gratiola officinalis,Hedge Hyssop,Perennial,0.4,-, ,LMH,SN,MWe,0,2, 
Gratiola pedunculata, ,Perennial,0.3,-, ,LMH,SN,M,0,1, 
Grazielodendron riodocensis,Grazielodendron,Tree,23.0,10-12,S,LMH,SN,M,0,0,4
Greigia sphacelata, ,Perennial,0.9,9-11, ,LMH,SN,M,1,0, 
Grevillea robusta,Silky Oak,Tree,30.0,9-11,F,LMH,SN,DM,2,0,0
Grewia biloba parviflora, ,Shrub,3.0,5-9, ,LMH,SN,M,1,0, 
Grewia oppositifolia, ,Shrub,0.0,8-11, ,LMH,SN,M,2,0, 
Griffonia simplicifolia,Griffonia,Climber,3.0,10-12,M,LMH,N,M,2,4,2
Grindelia camporum,"Gumplant, Great Valley gumweed, Bract gumweed",Annual/Perennial,1.2,7-10, ,LM,N,DM,0,3, 
Grindelia hirsutula,"Gumweed, Gum Plant",Perennial,1.0,8-11,F,LM,N,DM,0,3,3
Grindelia humilis,Hairy Gumweed,Perennial,1.5,7-10, ,LM,N,DM,0,2, 
Grindelia lanceolata,"Rosin Weed, Narrowleaf gumweed, Texan gumweed",Biennial/Perennial,1.5,4-8, ,LM,N,DM,1,3, 
Grindelia robusta,Great Valley Gumweed,Perennial,0.6,6-9, ,LM,N,DM,1,2, 
Grindelia squarrosa,"Rosin Weed, Curlycup gumweed",Biennial/Perennial,1.0,3-7, ,LM,N,DM,2,3,0
Griselinia littoralis, ,Shrub,6.0,6-9,M,LM,SN,M,2,0, 
Guadua angustifolia,Clumping Bamboo. Guadua,Bamboo,25.0,10-12,F,LMH,SN,M,0,0,5
Guaiacum officinale,"Lignum Vitae, Guaiacum, Guayacan",Tree,10.0,10-12,S,LMH,N,M,2,3,5
Guaiacum sanctum,"Lignum Vitae, Guaiacum, Holy Wood",Tree,6.0,10-12,S,LMH,SN,DM,0,2,4
Guarea guidonia,"Muskwood , Carrapeta, Cedro Macho",Tree,15.0,10-12,S,LMH,SN,M,0,2,4
Guazuma ulmifolia,"Bastard Cedar. West Indian elm, Guasimo",Tree,30.0,10-12,F,LMH,N,M,2,3,3
Guibourtia coleosperma,"Bushman bean, Large false mopane",Tree,20.0,10-12,S,LM,N,M,2,2,2
Guibourtia copallifera,"Kobo Tree, Sierra Leone gum copal",Tree,20.0,10-12,S,LM,N,M,0,1,4
Guibourtia demeusei,African Rosewood,Tree,25.0,10-12,S,LMH,N,MWe,0,0,4
Guibourtia pellegriana,"Akume, Bubinga, Waka",Tree,25.0,10-12,S,LMH,N,M,0,0,4
Guibourtia tessmannii,"Bubinga, Kevazingo",Tree,50.0,10-12,S,LMH,N,M,0,0,4
Guiera senegalensis,"Moshi medicine, guier du Senegal",Shrub,2.5,10-12,S,LM,N,DM,1,4,4
Guizotia abyssinica,"Niger Seed, Ramtilla",Annual,1.8,0-0, ,LMH,SN,M,3,1, 
Gundelia tournefortii,Tournefort's gundelia,Perennial,0.4,0-0, ,LM,N,M,2,0, 
Gunnera magellanica, ,Perennial,0.0,6-9, ,LMH,SN,M,1,0, 
Gunnera perpensa, ,Perennial,0.5,-, ,LMH,SN,M,1,0, 
Gunnera tinctoria,"Gunnera, Chilean gunnera",Perennial,2.0,6-9, ,LMH,SN,M,1,1, 
Gustavia superba,Membrillo,Tree,15.0,10-12,M,LMH,SN,M,3,0,2
Gutierrezia sarothrae,"Broomweed, Broom snakeweed",Shrub,1.0,7-10, ,LMH,N,DM,0,2,0
Gymnadenia conopsea,Fragrant Orchid,Bulb,0.3,6-9, ,LMH,SN,M,2,2, 
Gymnanthemum amygdalinum,Bitterleaf,Shrub,8.0,10-12,M,LMH,N,DM,4,3,2
Gymnema sylvestre,"Gurmar, Gymnema",Climber,3.0,10-12,M,LMH,N,M,3,4,0
Gymnocarpium dryopteris,Northern oak fern,Fern,0.3,2-7,S,LM,FS,MWe,0,0,3
Gymnocladus chinensis,Soap Tree,Tree,12.0,8-11,S,LMH,N,M,2,0, 
Gymnocladus dioica,Kentucky Coffee Tree,Tree,20.0,3-8,S,LMH,N,DM,3,2, 
Gynandriris sisyrinchium,Spanish Nut,Perennial,0.2,7-10, ,MH,SN,DM,1,0, 
Gynatrix pulchella,Hemp Bush,Shrub,2.5,7-10,F,LMH,N,M,0,0, 
Gynerium sagittatum,Uva Grass,Perennial,4.0,10-12,F,LMH,N,MWeWa,0,2,3
Gynostemma pentaphyllum,Sweet Tea Vine,Annual/Perennial,8.0,7-10, ,LMH,N,M,2,5, 
