Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Acca sellowiana,"Feijoa, Pineapple Guava",Shrub,3.0,8-11,S,LMH,N,DM,4,0,2
Acer acuminatum, ,Tree,6.0,5-9, ,LMH,SN,M,1,0, 
Acer ginnala,Amur Maple,Tree,10.0,3-8,F,LMH,SN,M,1,0,3
Acer interius,Box Elder,Tree,20.0,-, ,LMH,SN,M,2,0, 
Acer mono,Maple,Tree,15.0,3-8,S,LMH,SN,M,2,1, 
Acer palmatum,Japanese Maple,Tree,8.0,6-8,S,LMH,SN,M,2,0, 
Acer saccharinum,"Silver Maple, River Maple, Soft Maple",Tree,30.0,3-9,F,LMH,SN,M,3,1,4
Acer saccharum,"Sugar Maple, Florida Maple, Hard Maple, Rock Maple",Tree,30.0,5-8,S,LMH,SN,M,4,2,4
Acer saccharum grandidentatum,"Big-Tooth Maple, Canyon Maple, Rocky Mountain Sugar Maple",Tree,12.0,5-8, ,LMH,SN,M,4,0, 
Acer saccharum nigrum,Black Maple,Tree,25.0,4-6,S,LMH,SN,M,4,1,2
Acer sterculiaceum, ,Tree,6.0,7-10, ,LMH,SN,M,0,0, 
Acer ukurunduense caudatum, ,Tree,20.0,-,S,LMH,SN,M,1,0, 
Achillea ageratum,"Mace, Sweet-nancy",Perennial,0.6,6-9, ,LMH,N,DM,2,0, 
Achillea erba-rotta moschata,Musk Milfoil,Perennial,0.2,5-9, ,LMH,N,DM,0,2, 
Achillea millefolium,"Yarrow, Boreal yarrow, California yarrow, Giant yarrow, Coast yarrow, Western yarrow, Pacific yarrow",Perennial,0.6,4-8,F,LMH,SN,DM,3,4,4
Achillea sibirica,Siberian Yarrow,Perennial,0.5,5-9, ,LMH,N,DM,1,1, 
Acinos alpinus,Alpine Calamint,Perennial,0.5,4-8, ,LMH,N,DM,1,1, 
Acinos arvensis,Basil Thyme,Annual/Perennial,0.2,4-8, ,LM,N,DM,2,1, 
Acinos rotundifolius, ,Annual/Perennial,0.3,4-8, ,LMH,N,DM,1,1, 
Aconitum carmichaelii,"Japanese Aconite, Carmichael's monkshood",Perennial,1.5,3-7, ,LMH,SN,M,0,2, 
Aconitum japonicum, ,Perennial,1.0,4-8, ,LMH,SN,M,0,2, 
Aconitum koreanum,Korean Monk's Hood,Perennial,1.5,-, ,LMH,SN,M,1,0, 
Aconitum lycoctonum vulparia,Wolfbane,Perennial,1.0,3-7, ,LMH,SN,M,1,1, 
Aconitum napellus,"Aconite, Venus' chariot, Wolfsbane Garden, Monk's Hood Garden",Perennial,1.5,3-8, ,LMH,SN,M,1,2, 
Aconitum septentrionale, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Acrocarpus fraxinifolius,"Pink Cedar, Shingle Tree",Tree,30.0,10-12,F,M,N,M,0,0,4
Acrocomia aculeata,"Coyoli Palm. Gru-Gru Palm, Macaw palm",Tree,15.0,10-12,F,LMH,N,DM,3,1,2
Actaea pachypoda,White Baneberry,Perennial,0.8,3-7, ,LMH,S,M,0,2, 
Actaea rubra,Red Baneberry,Perennial,0.5,3-7, ,LMH,FS,M,0,2, 
Actinidia arguta,Tara Vine,Climber,15.0,4-8, ,LMH,SN,M,5,0,2
Actinidia arguta cordifolia, ,Climber,7.0,-, ,LMH,SN,M,4,0, 
Actinidia arguta rufa, ,Climber,7.0,-, ,LMH,SN,M,4,0, 
Actinidia arisanensis, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia callosa formosana, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia callosa henryi, ,Climber,7.0,7-10, ,LMH,SN,M,3,0, 
Actinidia callosa indochinensis, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia callosa pubescens, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia coriacea, ,Climber,8.0,5-9, ,LMH,SN,M,3,0, 
Actinidia deliciosa,Kiwi Fruit,Climber,9.0,6-9,M,LMH,SN,M,5,1,1
Actinidia eriantha, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia fortunatii, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia giraldii, ,Climber,10.0,-, ,LMH,SN,M,3,0, 
Actinidia hemsleyana, ,Climber,9.0,-, ,LMH,SN,M,3,0, 
Actinidia hypoleuca, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia kolomikta gagnepainii, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia latifolia, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia melanandra,Red Kiwi,Climber,7.0,5-9, ,LMH,SN,M,4,0, 
Actinidia pilosula, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia polygama,Silver Vine,Climber,6.0,4-8, ,LMH,SN,M,4,2, 
Actinidia polygama lecomtei, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia purpurea, ,Climber,10.0,5-9, ,LMH,SN,M,4,0,1
Actinidia sabiifolia, ,Climber,5.0,-, ,LMH,SN,M,3,0, 
Actinidia tetramera, ,Climber,13.5,-, ,LMH,SN,M,3,0, 
Actinidia trichogyna, ,Climber,7.0,-, ,LMH,SN,M,3,0, 
Actinidia venosa, ,Climber,9.0,-, ,LMH,SN,M,3,0, 
Adansonia digitata,"Baobab, Judas Fruit, Monkey Bread Tree",Tree,20.0,10-12,S,LMH,N,DM,3,3,4
Adenanthera pavonina,"Red Sandalwood, Coral Tree",Tree,18.0,10-12,F,LMH,N,M,3,2,4
Adenophora denticulata, ,Perennial,0.5,6-9, ,LM,N,M,2,0, 
Adenophora divaricata, ,Perennial,1.0,-, ,LM,N,M,2,0, 
Adenophora latifolia, ,Perennial,0.5,-, ,LM,N,M,2,0, 
Adenophora liliifolia,"Ladybells, Lilyleaf",Perennial,0.5,3-8,M,LM,N,M,2,0, 
Adenophora nikoensis, ,Perennial,0.3,5-9, ,LM,N,M,2,0, 
Adenophora remotiflora, ,Perennial,1.0,5-9, ,LM,N,M,2,1, 
Adenophora verticillata, ,Perennial,1.0,6-9, ,LM,SN,M,2,2, 
Aechmea magdalenae,"Pingwing. Ixtle, Pita plant",Perennial,2.5,10-12,S,LMH,FS,M,3,0,3
Aesculus flava,"Sweet Buckeye, Yellow buckeye",Tree,20.0,4-8,M,LMH,SN,M,4,0, 
Aesculus hippocastanum,"Horse Chestnut, European Horsechestnut, Common Horsechestnut",Tree,30.0,4-7,F,LMH,SN,DM,3,4,3
1 2 3 4 5 6 7 8 9 10,1,2,3,4,5,6,7,8,9,10,
Aesculus parviflora,Bottlebrush buckeye,Shrub,4.0,4-9,S,LMH,FSN,M,2,1, 
Aesculus turbinata,Japanese Horse Chestnut,Tree,20.0,5-7,M,LMH,SN,M,2,0, 
Afraegle paniculata,Nigerian Powder-Flask Fruit. African afraegle,Tree,12.0,10-12,F,LM,N,DM,2,3,2
Afzelia africana,African Mahogany,Tree,8.0,10-12,M,LMH,N,MWe,2,2,4
Afzelia xylocarpa,"Makha Tree, Cambodia Beng Tree",Tree,20.0,10-12,M,LMH,N,M,2,2,4
Agapanthus africanus,"African Lily, Lily of the nile",Bulb,1.0,9-10,M,LM,SN,M,0,1, 
Agapanthus campanulatus, ,Bulb,0.6,6-9, ,LM,SN,M,0,1, 
Agapanthus praecox minimus, ,Bulb,0.9,8-11, ,LM,SN,M,1,1, 
Agastache foeniculum,"Anise Hyssop, Blue giant hyssop",Perennial,0.9,7-10, ,LM,N,DM,5,1,3
Agastache neomexicana,"New Mexico Giant Hyssop, Bill Williams Mountain giant hyssop",Perennial,1.2,7-10, ,LM,N,DM,3,1, 
Agastache urticifolia,"Giant Hyssop, Nettleleaf giant hyssop",Perennial,1.2,7-10, ,LM,N,DM,3,1, 
Agathis dammara,Amboina Pine,Tree,50.0,10-11,M,LMH,FSN,M,0,0,4
Agathis macrophylla,Dakua,Tree,30.0,10-12,F,LMH,FSN,M,0,0,4
Agathis moorei,"Pacific Kauri, Moore Kauri",Tree,25.0,10-12,M,LMH,FSN,M,1,0,0
Agave americana,"Agave, American century plant",Perennial,7.5,8-11,S,LM,N,DM,3,3, 
Agave cantala agave,Agave,Perennial,2.0,9-12,F,LMH,N,DM,2,0,4
Agave fourcroydes,Henequen,Perennial,1.8,10-12,M,LMH,N,DM,0,1,3
Agave lechuguilla,"Ixtle, Chihuahua",Perennial,0.6,10-12,M,LMH,N,DM,1,2,4
Agave salmiana,"Pulque Agave, Giant Agave",Perennial,2.0,9-11,M,LMH,N,DM,3,0,2
Agave sisalana,Sisal,Perennial,2.0,9-11,F,LMH,SN,DM,2,2,4
Agave tequilana,"Blue Agave, Mescal, Tequila.",Perennial,2.0,10-12,M,LMH,N,D,3,0,3
Agave vivipara,Mescal Casero,Perennial,1.0,10-12,M,LMH,N,DM,3,0,3
Ageratum houstonianum,"Ageratum, Bluemink, Floss Flower, Garden",Annual,0.3,0-0,M,LMH,N,DM,0,1, 
Agoseris glauca,"Mountain Dandelion, Pale agoseris, False agoseris",Perennial,0.6,0-0, ,Lm,N,DM,1,1, 
Agrimonia eupatoria,"Agrimony, Churchsteeples",Perennial,0.6,0-0, ,LMH,SN,DM,2,3, 
Agrimonia pilosa,Hairy Agrimony,Perennial,0.6,-, ,LMH,SN,DM,2,3, 
Agrostis capillaris,Browntop Bent Grass,Perennial,0.4,3-10,F,LM,SN,WeM,0,0,4
Ailanthus altissima,Tree Of Heaven,Tree,25.0,5-8,F,LM,SN,DMWe,1,3,5
Ajuga australis,Australian Bugle,Perennial,0.2,5-9, ,LMH,N,DM,0,1,3
Akebia quinata,"Akebia, Chocolate vine, Fiveleaf Akebia, Chocolate Vine",Climber,12.0,4-8,F,LMH,FSN,M,4,2,2
Akebia trifoliata,"Akebia, Threeleaf Akebia",Climber,9.0,5-8,F,LMH,FSN,M,4,2,2
Alangium chinense, ,Tree,8.0,8-11,S,LMH,N,M,0,3, 
Alangium platanifolium,Alangium,Shrub,3.0,6-10, ,LMH,N,M,1,1, 
Albizia julibrissin,"Mimosa, Silktree, Mimosa Tree,",Tree,12.0,6-9,F,LMH,N,DM,2,2,2
Albizia lebbeck,"Siris Tree, Woman's Tongue, East Indian Walnut",Tree,15.0,10-11,F,LMH,N,M,1,2,4
Albizia lucidior,Potka siris tree,Tree,15.0,10-12,F,LMH,SN,M,0,0,3
Albizia procera,"White Siris, Tall Albizia, Forest Siris",Tree,25.0,10-12,F,LMH,N,M,1,2,4
Alcea rosea,Hollyhock,Perennial,2.4,5-9,F,LMH,N,DM,3,2,3
Alchemilla alpina,"Alpine Lady's Mantle, Mountain Lady's Mantle",Perennial,0.2,3-7,M,LMH,SN,DM,2,3, 
Alchemilla mollis,Lady's-mantle,Perennial,0.6,3-8,M,LMH,FSN,M,0,0,3
Alchornea castaneifolia,Iporuru,Tree,8.0,10-12,F,LMH,SN,MWe,0,4,2
Alchornea cordifolia,Christmas Bush,Shrub,8.0,10-12,M,LMH,N,DMWe,2,4,3
Aletris farinosa,"Unicorn Root - Colic Root, White colicroot",Perennial,0.6,6-9, ,LM,N,M,1,3, 
Aletris spicata, ,Perennial,0.3,-, ,LM,N,M,1,1, 
Aleurites moluccanus,"Candle Nut, Country Walnut",Tree,20.0,10-12,F,LMH,N,DM,3,3,4
Alhagi mannifera,Manna Tree,Shrub,1.0,-, ,LM,N,DM,2,2, 
Alhagi maurorum,Camel Thorn,Shrub,2.0,6-10, ,LM,N,DM,2,2,0
Alisma canaliculatum, ,Perennial,0.8,5-9, ,LMH,N,WeWa,1,0, 
Alisma plantago-aquatica,"Great Water Plantain, ZE-XIE, European water plantain, American water plantain, Northern water plan",Perennial,0.9,5-9, ,LMH,N,WeWa,1,3, 
Alkanna tinctoria,"Alkanet, Alkanna",Perennial,0.2,0-0, ,LM,SN,DM,1,2, 
Allanblackia floribunda,Vegetable Tallow. Tallow tree,Tree,25.0,10-12,F,LMH,SN,M,3,2,2
Allanblackia stuhlmannii,"Mkani, Msambo",Tree,35.0,10-12,M,MH,N,M,3,2,3
Alliaria petiolata,Garlic Mustard,Biennial,1.0,6-8, ,LMH,FS,MWe,3,2,1
Allium akaka, ,Bulb,0.2,7-10, ,LM,N,DM,3,2, 
Allium ampeloprasum babingtonii,Babington's Leek,Bulb,1.8,0-0, ,LMH,N,DM,3,3,2
Allium bisceptrum,"Aspen Onion, Twincrest onion",Bulb,0.3,7-10, ,LM,N,M,3,2, 
Allium bolanderi,Bolander's Onion,Bulb,0.2,6-9, ,LM,N,M,3,2, 
Allium carolinianum, ,Bulb,0.4,-, ,LM,N,DM,3,2, 
Allium cepa,"Onion, Garden onion",Bulb,0.6,4-10, ,LM,N,M,5,3,3
Allium cepa ascalonicum,Shallot,Bulb,0.3,4-8, ,LM,N,M,5,3, 
Allium chinense,Rakkyo,Bulb,0.3,6-9, ,LM,N,M,4,2, 
Allium douglasii,Douglas' Onion,Bulb,0.3,0-0, ,LM,N,DM,3,2, 
Allium drummondii,"Prairie Onion, Drummond's onion",Bulb,0.3,6-9, ,LM,N,M,3,2, 
Allium geyeri tenerum, ,Bulb,0.3,3-7, ,LM,N,M,3,2, 
Allium ledebourianum, ,Bulb,0.6,4-8, ,LM,N,M,3,2, 
Allium macleanii, ,Bulb,1.0,7-10, ,LM,N,M,3,2, 
Allium macropetalum,Largeflower Wild Onion,Bulb,0.3,4-8, ,LM,N,M,3,2, 
Allium mutabile,Wild Onion,Bulb,0.5,-, ,LM,N,M,3,2, 
Allium platycaule,Broadstemmed Onion,Bulb,0.1,5-9, ,LM,N,DM,3,2, 
Allium ramosum,Chinese Chives,Bulb,0.5,6-9, ,LM,N,DM,4,2, 
Allium rubellum, ,Bulb,0.6,-, ,LM,N,DM,3,2, 
Allium sativum,"Garlic, Cultivated garlic",Bulb,0.6,7-10, ,LM,N,DM,5,5,3
Allium schoenoprasum sibiricum,Giant Chives,Bulb,0.3,4-8, ,LMH,SN,M,5,2,2
Allium scorodoprasum rotundum, ,Bulb,0.5,6-9, ,LMH,SN,M,4,2, 
Allium senescens,German Garlic,Bulb,0.5,4-10,M,LM,N,DM,4,2, 
Allium splendens,Miyama-Rakkyo,Bulb,0.3,4-8, ,LM,N,M,3,2, 
Allium textile,Textile Onion,Bulb,0.2,5-9, ,LM,N,DM,3,2,2
Allium unifolium,One-Leaved Onion,Bulb,0.6,7-10, ,LM,N,DM,3,2, 
Allium victorialis,"Alpine Leek, Victory onion",Bulb,0.6,6-9, ,LM,N,DM,4,2, 
Alnus acuminata,Alder,Tree,25.0,10-12,F,LMH,SN,M,0,2,3
Alnus cordata,Italian Alder,Tree,25.0,5-9,F,MH,SN,DMWe,0,0,4
Alnus glutinosa,"Alder, European alder , Common Alder, Black Alder",Tree,25.0,3-7,F,MH,SN,MWe,0,3,5
Alnus hirsuta, ,Tree,18.0,3-7, ,MH,SN,MWe,0,0, 
Alnus jorullensis,"Mexican alder, Evergreen Alder",Tree,25.0,7-12,F,LMH,SN,MWe,0,0,3
Alnus rubra,"Red Alder, Oregon Alder",Tree,20.0,7-8,F,MH,SN,MWe,2,2,4
Alnus rugosa,Speckled Alder,Tree,22.0,2-6,F,MH,SN,MWe,0,2,3
Alnus sinuata,Sitka Alder,Shrub,4.0,2-9,F,MH,SN,MWe,1,1,3
Alnus tenuifolia,"Mountain Alder, Thinleaf alder",Tree,9.0,5-7,F,MH,SN,MWe,1,2, 
Alnus viridis crispa,American Green Alder,Shrub,3.0,4-8, ,MH,SN,MWe,1,2,3
Alocasia macrorrhizos,"Giant Taro, Giant Elephant Ear",Perennial,3.0,10-12,F,LMH,FSN,M,3,1,1
Aloe arborescens,"Candelabra Aloe, Tree Aloe, Mountain Bush Aloe",Shrub,3.0,10-11,M,LM,SN,DM,2,5,3
Aloe camperi,Aloe,Shrub,0.8,9-12,M,LM,SN,D,0,4,1
Aloe ferox,"Cape Aloe, Bitter Aloe, Red Aloe, Cape Aloe, Alligator Jaw Aloe",Shrub,3.0,9-11,S,LM,N,D,2,5,3
Aloe macrosiphon,Tanzanian Aloe,Perennial,0.5,9-11,S,LM,SN,D,0,4,1
Aloe vera,"Aloe Vera, Barbados aloe, First Aid Plant, Medicinal Aloe",Perennial,0.8,9-11,S,LM,N,DM,1,5,3
Alopecurus aequalis,"Shortawn Foxtail, Sonoma shortawn foxtail",Annual/Perennial,0.3,0-0, ,LMH,SN,MWe,1,1, 
Aloysia citriodora,"Lemon Verbena, Lemon beebrush",Shrub,3.0,7-10,M,LM,SN,DM,4,3,3
Alstroemeria aurea,Peruvian Lily,Perennial,1.0,7-10,M,LMH,SN,M,1,0, 
Alstroemeria haemantha,Purple-spot parrot-lily,Perennial,0.9,8-11, ,LM,SN,M,3,0, 
Alstroemeria ligtu,"Alstroemeria, St. Martin's Flower",Perennial,0.6,8-10,M,LM,SN,DM,3,0,1
1 2 3 4 5 6 7 8 9 10,1,2,3,4,5,6,7,8,9,10,
Althaea cannabina,Palm-leaf marshmallow,Perennial,1.8,4-8, ,LMH,N,DM,0,0, 
Althaea officinalis,"Marsh Mallow, Common marshmallow",Perennial,1.2,3-7, ,LMH,N,DM,5,5,3
Amaranthus blitum,"Slender Amaranth, Purple amaranth",Annual,1.0,4-8, ,LMH,N,M,4,2,2
Amaranthus cruentus,"Purple Amaranth, Red amaranth",Annual,2.0,3-11, ,LMH,N,M,4,2,2
Amaranthus hybridus,"Rough Pigweed, Slim amaranth",Annual,2.0,6-12, ,LMH,N,M,4,1,1
Amaranthus hypochondriacus,"Prince's Feather, Prince-of-wales feather",Annual/Perennial,1.2,3-10, ,LMH,N,M,4,3,2
Amaranthus mangostanus, ,Annual,1.5,-, ,LMH,N,M,2,0, 
Amaranthus quitensis,Ataco,Annual,1.0,-, ,LMH,N,M,2,0, 
Amaranthus standleyanus,Indehiscent Pigweed,Annual,0.7,-, ,LMH,N,M,2,0, 
Amaranthus tricolor,"Chinese Spinach, Joseph's-coat, Fountain Plant, Tampala , Summer Poinsettia",Annual,1.0,3-11,M,LMH,N,M,3,1,2
Amaranthus viridis,"Calalu, Slender amaranth",Annual,0.5,7-11, ,LMH,N,M,3,2,1
Ambrosia artemesiifolia,"Roman Wormwood, Bitterweed, Blackweed, Carrot Weed, Hay Fever Weed, Stickeweed, Tassel Weed, Wild Ta",Annual,0.9,4-8,M,LMH,SN,M,2,3,1
Amelanchier alnifolia,"Saskatoon, Saskatoon serviceberry, Serviceberry",Shrub,4.0,4-6,M,LMH,SN,M,5,2,3
Amelanchier alnifolia cusickii,Cusick's Serviceberry,Shrub,3.0,0-0, ,LMH,SN,M,4,1,0
Amelanchier alnifolia semiintegrifolia,Pacific Serviceberry,Shrub,3.0,0-0,S,LMH,SN,M,5,1,1
Amelanchier arborea,"Downy Serviceberry, Alabama serviceberry, Juneberry, Common Serviceberry, Downy Serviceberry",Tree,10.0,5-8,S,LMH,SN,M,3,1,2
Amelanchier asiatica,Korean Juneberry,Tree,8.0,4-8, ,LMH,SN,M,3,0, 
Amelanchier bartramiana,Oblongfruit serviceberry,Shrub,3.0,4-8, ,LMH,SN,M,3,0,0
Amelanchier basalticola,Dwarf Service-berry,Shrub,3.0,4-8, ,LMH,SN,M,4,0,0
Amelanchier canadensis,"Juneberry, Canadian serviceberry, Serviceberry Downy, Shadblow, Shadbush, Serviceberry",Shrub,6.0,4-7,M,LMH,SN,M,4,1,4
Amelanchier laevis,"Allegheny Shadberry, Allegheny serviceberry, Smooth Serviceberry",Shrub,9.0,5-8,M,LMH,SN,M,5,1,2
Amelanchier lamarckii,Apple Serviceberry,Shrub,6.0,3-3, ,LMH,SN,M,5,0,0
Amelanchier ovalis,"Snowy Mespilus, Dwarf Garden Serviceberry",Shrub,5.0,5-7,S,LMH,N,M,2,0, 
Amelanchier ovalis integrifolia, ,Shrub,4.0,5-9, ,LMH,SN,M,2,0, 
Amelanchier pallida,Pale Serviceberry,Shrub,4.0,-, ,LMH,SN,M,3,1, 
Amelanchier spicata, ,Shrub,2.0,4-8, ,LMH,SN,M,3,0, 
Amelanchier stolonifera,"Quebec Berry, Running serviceberry",Shrub,1.5,4-8, ,LMH,SN,DM,5,1,0
Amelanchier utahensis,"Utah Serviceberry, Coville's serviceberry",Shrub,5.0,3-7, ,LMH,SN,DM,3,1,2
Amelanchier x grandiflora,Apple Serviceberry,Shrub,6.0,4-7,S,LMH,SN,M,5,0,0
Ammi visnaga,"Visnaga. Khella. Bishop's Weed, Toothpickweed",Annual/Biennial,0.8,0-0, ,LMH,SN,M,1,5, 
Ammophila arenaria,"Marram Grass, European beachgrass",Perennial,1.2,4-8, ,LM,N,DM,1,0,4
Amomyrtus luma,"Luma, Chilean guava,",Shrub,7.5,0-0, ,LMH,N,DM,3,0,0
Amorpha nana,"Dwarf Indigobush, Dwarf false indigo, Dwarf Indigo",Shrub,0.6,4-8,M,LM,SN,DM,0,1,2
Amorphophallus konjac,"Devil's Tongue, Devil's Tongue, Snake Plant, Konjac, Konnyaku Potato, Voodoo Lily",Perennial,1.3,6-11,F,LM,FS,M,4,2,2
Amorphophallus paeoniifolius,"Elephant Yam, Whitespot giant arum",Perennial,0.8,11-12, ,LM,SN,M,2,2,2
Ampelodesmos mauritanicus,Mauritanian grass,Perennial,3.0,7-10, ,LM,N,DM,0,0, 
Ampelopsis brevipedunculata,"Porcelain Berry, Amur peppervine, Blueberry Climber, Porcelain Berry Vine",Climber,20.0,5-8,F,LMH,SN,M,2,2,1
Ampelopsis japonica, ,Climber,10.0,6-9, ,M,SN,M,0,2, 
Amphicarpaea bracteata,"Hog Peanut, American hogpeanut",Perennial Climber,1.5,4-9, ,LMH,FS,M,5,1,3
Amphicarpaea pitcheri,Hog Peanut,Perennial,1.5,-, ,LMH,FS,M,5,0, 
Amsinckia lycopsoides,Tarweed Fiddleneck,Annual,0.6,6-9, ,LMH,N,DM,1,0, 
Anacardium occidentale,"Cashew, Caju",Tree,12.0,9-12,S,LMH,N,M,5,3,3
Anacolosa frutescens,"Galo Nut, Kopi gunung, Tangki leuweung, Belian landak.",Tree,15.0,10-12,M,LMH,FS,M,4,0,2
Ananas comosus,Pineapple,Perennial,1.0,9-11,F,LMH,SN,M,5,2,4
Anaphalis margaritacea,"Pearly Everlasting, Western pearly everlasting",Perennial,0.9,3-7, ,LM,SN,DM,1,2, 
Anchusa azurea,"Anchusa, Italian bugloss",Perennial,1.5,3-7, ,LMH,N,M,2,1, 
Anchusa officinalis,"Alkanet, Common bugloss",Biennial/Perennial,0.6,4-8, ,LMH,N,M,2,1,1
Ancylobotrys petersiana,"Mbohoya, Mwungo-wungo.",Climber,6.0,10-12,F,LMH,SN,DM,4,0,2
Andira coriacea,Red Cabbage Bark Tree,Tree,20.0,10-12,F,LMH,SN,M,0,0,4
Andrographis paniculata,"Green Chireta, Creat, Nilavembu, Kirayat, Chuan Xin Lian, King of Bitters",Perennial,0.8,10-12,F,LMH,FSN,M,1,4,2
Andromeda glaucophylla,Bog Rosemary,Shrub,0.6,-, ,LM,S,MWe,2,0, 
Androstephium caeruleum,Blue Funnel Lily,Bulb,0.2,7-10, ,LM,N,M,1,0, 
Anemone flaccida, ,Perennial,0.1,5-9, ,LMH,FS,M,1,0, 
Anemone nemorosa,"Wood Anemone, European thimbleweed",Perennial,0.2,4-8,F,LMH,FSN,DM,0,1, 
Anemone stolonifera, ,Perennial,0.2,-, ,LMH,SN,M,1,0, 
Anemonella thalictroides,Rue-Anemone,Perennial,0.1,4-7,S,L,FS,M,2,1, 
Angelica acutiloba,Dong Dang Gui,Perennial,0.7,6-9, ,LMH,SN,M,2,1, 
Angelica archangelica,"Angelica, Norwegian angelica",Biennial,1.5,4-8, ,LMH,SN,M,3,3, 
Angelica atropurpurea,Purplestem Angelica,Perennial,3.0,4-8, ,LMH,SN,M,2,2, 
Angelica crucifolia, ,Perennial,0.8,-, ,LMH,SN,M,2,0, 
Angelica japonica, ,Perennial,1.0,-, ,LMH,N,M,3,0, 
Angelica keiskei, ,Perennial,1.2,-, ,LMH,SN,M,2,0, 
Angelica montana, ,Perennial,1.5,-, ,LMH,SN,M,2,0, 
