Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Dalbergia monticola,"Hazovola, tsiandalana, voamboana",Tree,12.0,10-12,S,LMH,N,M,0,0,4
Dalbergia nigra,Brazilian Rosewood,Tree,20.0,10-12,M,LMH,N,DM,0,0,4
Dalbergia oliveri,Redwood,Tree,23.0,10-12,S,LMH,SN,M,0,0,4
Dalbergia retusa,Cocobolo,Tree,20.0,10-12,S,LMH,N,M,0,0,4
Dalbergia stevensonii,Honduras Rosewood,Tree,20.0,10-12,S,LMH,N,M,0,0,4
Dalea candida,White Prairie Clover,Perennial,0.7,-, ,LM,N,DM,3,1, 
Dalea candida oligophylla,White Prairie Clover,Perennial,0.7,-, ,LM,N,DM,3,1, 
Dalea gattingeri,Purpletassels,Perennial,0.4,0-0, ,LM,N,DM,2,0, 
Dalea purpurea,Purple Prairie Clover,Perennial,0.9,-, ,LM,N,DM,2,1, 
Damasonium alisma,Thrumwort,Annual/Perennial,0.3,6-9, ,LMH,SN,WeWa,1,0, 
Daniellia ogea,"Accra copal, Ogea copal",Tree,40.0,10-12,M,LMH,N,M,0,0,3
Daniellia oliveri,African Copaiba Balsam Tree,Tree,25.0,10-12,F,LMH,N,M,2,2,3
Daphne bholua, ,Shrub,2.0,7-10, ,MH,FSN,DM,0,1, 
Daphne genkwa,Lilac Daphne,Shrub,1.5,4-8, ,MH,SN,M,0,3, 
Daphne gnidium,Flax-Leaved Daphne,Shrub,1.5,7-10, ,MH,SN,DM,0,1, 
Daphne involucrata, ,Shrub,0.0,-, ,MH,SN,M,0,0, 
Daphne laureola,Spurge Laurel,Shrub,1.0,6-9, ,MH,FS,DM,0,1,0
Daphne mezereum,"Mezereon, Paradise plant, February Daphne",Shrub,1.5,4-7,M,MH,S,M,0,2, 
Daphne odora,"Winter Daphne, Fragrant Daphne",Shrub,1.5,7-9,S,MH,SN,M,0,2, 
Daphne oleoides, ,Shrub,1.0,7-10, ,MH,N,DM,1,1, 
Daphne papyracea, ,Shrub,1.5,7-10, ,MH,S,M,0,1, 
Daphne pseudomezereum, ,Shrub,1.5,5-9, ,MH,S,M,0,0, 
Daphniphyllum himalense, ,Tree,6.0,7-10, ,LMH,FS,M,1,1, 
Daphniphyllum macropodum, ,Shrub,6.0,5-9, ,LMH,FS,M,1,0, 
Darmera peltata,"Umbrella Plant, Indian rhubarb, Indian Rubarb, Indian Rubarb",Perennial,1.2,5-8,M,LMH,SN,WeWa,2,0,3
Dasylirion simplex, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Dasylirion texanum,Texas sotol,Perennial,0.5,8-11, ,LMH,SN,M,2,0, 
Dasylirion wheeleri,"Sotol, Common sotol, Bear Grass, Common Sotol, Desert Spoon",Tree,1.5,7-10,S,LM,N,DM,2,0, 
Datisca cannabina,"Acalbir, Akalbir",Perennial,1.8,7-10, ,LMH,N,M,0,1, 
Datura inoxia,"Downy Thorn Apple, Pricklyburr",Annual,1.0,8-11, ,LM,N,DM,1,3,1
Datura metel,"Thorn Apple, Angel's Trumpet, Hindu Datura, Horn of Plenty, Downy Thorn Apple",Annual,1.5,8-11,M,LM,N,DM,1,3, 
Datura quercifolia,"Oak Leaf Datura, Chinese thorn-apple",Annual,1.5,7-10, ,LM,N,DM,1,3,0
Datura stramonium,"Thorn Apple, Jimsonweed, Jamestown Weed",Annual,1.5,6-9,M,LM,N,DM,0,4,1
Daucus carota,"Wild Carrot, Queen anne's lace, Carrot, Wild Carrot, Queen Anne's Lace",Biennial,0.6,4-8,M,LMH,N,M,2,3,2
Daucus carota sativus,Carrot,Biennial,1.2,4-10, ,LMH,N,M,5,3,2
Daucus pusillus,"Rattlesnake Weed, American wild carrot",Biennial,0.6,4-8, ,LMH,N,M,2,2, 
Daviesia horrida, ,Shrub,1.6,8-11, ,LMH,SN,M,0,1, 
Debregeasia edulis, ,Shrub,0.0,0-0, ,LMH,S,M,2,1,0
Debregeasia hypoleuca, ,Shrub,5.0,7-10, ,LMH,S,M,2,0, 
Debregeasia longifolia,Wild Rhea,Shrub,5.0,7-10, ,LMH,S,M,1,1, 
Debregeasia wallichiana, ,Tree,5.0,-, ,LMH,S,M,0,0, 
Decaisnea fargesii,Blue Sausage Fruit,Shrub,4.0,4-8,M,LMH,SN,M,3,0,0
Decaisnea insignis, ,Shrub,3.5,7-10, ,LMH,N,M,2,0, 
Decemium appendiculatum,Waterleaf,Biennial/Perennial,0.4,-, ,LMH,S,MWe,1,0, 
Deguelia utilis,"Barbasco, cube, timbo, nicou, lancepod",Tree,15.0,10-12,M,MH,FSN,M,0,3,5
Deinanthe bifida, ,Perennial,0.4,6-9,S,LM,FS,M,1,0, 
Delphinium brachycentrum,Northern larkspur,Perennial,1.0,4-8, ,LMH,N,M,0,0, 
Delphinium brunonianum, ,Perennial,0.5,4-8, ,LMH,N,M,0,0, 
Delphinium caeruleum, ,Perennial,0.3,6-9, ,LMH,N,M,0,1, 
Delphinium cashmerianum, ,Perennial,0.5,4-8, ,LMH,N,M,0,1, 
Delphinium denudatum, ,Perennial,1.0,6-9, ,LMH,N,DM,0,1, 
Delphinium elatum,"Candle larkspur, English Larkspur",Perennial,1.0,4-7,M,LMH,N,M,0,1, 
Delphinium glaucum,"Giant Larkspur, Sierra larkspur",Perennial,1.8,0-0, ,LMH,N,M,0,0, 
Delphinium menziesii,Menzies' Larkspur,Perennial,0.5,3-7, ,LMH,N,M,0,1, 
Delphinium nudicaule,"Red Larkspur, Larkspur",Perennial,0.3,3-7,M,LMH,N,M,0,1, 
Delphinium nuttallianum,"Larkspur, Twolobe larkspur",Perennial,0.3,4-8, ,LMH,N,M,0,0,2
Delphinium semibarbatum,Zalil,Perennial,0.5,5-9, ,LMH,N,M,0,1, 
Delphinium staphisagria,Stavesacre,Biennial/Perennial,1.0,7-10, ,LMH,N,M,0,2, 
Dendranthema indicum,Chrysanthemum,Perennial,0.6,5-9, ,LMH,N,M,2,3, 
Dendranthema lavandulifolium, ,Perennial,1.5,5-9, ,LMH,N,M,2,2, 
Dendranthema nubigenum, ,Shrub,0.2,-, ,LMH,N,M,0,0, 
Dendranthema x grandiflorum,"Chrysanthemum, Cut Mum, Garden Mum, Pot Mum, Florist's Chrysanthemum",Perennial,1.5,5-10,M,LMH,N,M,2,3, 
Dendrobium nobile, ,Perennial,0.6,-, ,LMH,SN,M,0,2, 
Dendrocalamus asper,"Giant Bamboo, Dragon bamboo, Sweet bamboo",Bamboo,15.0,10-12,F,LMH,N,M,4,0,3
Dendrocalamus brandesii,"Velvet Leaf Bamboo, Clumping Bamboo",Bamboo,25.0,9-10,F,LMH,N,M,3,0,4
Dendrocalamus giganteus,"Giant Bamboo, Bhalu bans, Dhungre bans",Bamboo,30.0,9-12,F,LMH,SN,M,2,1,4
Dendrocalamus hamiltonii,Tama Bamboo. Tufted bamboo,Bamboo,15.0,10-12,F,LMH,SN,M,3,0,3
Dendrocalamus hookeri,"Bhalu bans, Bhutan Green Bamboo",Bamboo,20.0,10-12,F,LMH,SN,M,2,0,3
Dendrocalamus latiflorus,"Sweet Bamboo, Sweet bamboo shoot, Taiwan giant bamboo",Bamboo,20.0,10-12,F,LMH,N,M,4,0,2
Dendrocalamus membranaceus,White bamboo,Bamboo,15.0,10-12,F,LMH,SN,DM,3,0,4
Dendrocalamus strictus,Male Bamboo. Calcutta Stricta or Bamboo,Bamboo,15.0,9-12,F,LMH,SN,DM,3,1,3
Dendrostellera arenaria, ,Shrub,0.0,-, ,LMH,SN,M,0,0, 
Dennstaedtia punctilobula,Hay-scented fern,Fern,0.6,3-8,F,LMH,FSN,M,0,0,3
1 2 3 4,1,2,3,4,,,,,,,
Dentaria diphylla,Crinkleroot,Perennial,0.3,3-8, ,LM,FS,M,4,2,0
Dentaria laciniata,Cut-Leaved Toothwort,Perennial,0.3,5-9, ,LM,S,M,3,0, 
Dentaria maxima,Large Toothwort,Perennial,0.3,-, ,LM,S,M,1,1, 
Deschampsia caespitosa,"Tussock Grass, Tufted Hair Grass, Hair Grass",Perennial,1.0,5-9,M,LMH,SN,MWe,1,0, 
Descurainia antarctica, ,Annual,0.1,-, ,LM,SN,DM,2,0, 
Descurainia incana,Mountain Tansy Mustard,Annual/Biennial,1.0,-, ,LMH,SN,DM,2,1, 
Descurainia pinnata,"Tansy Mustard, Western tansymustard, Menzies' tansymustard.",Annual,0.6,0-0, ,LMH,SN,DM,2,1,1
Descurainia sophia,"Flixweed, Herb sophia",Annual/Biennial,0.9,0-0, ,LMH,SN,M,2,2,1
Desfontainia spinosa,Taique,Shrub,2.5,7-10,S,LMH,S,M,0,1, 
Desmanthus illinoensis,"Prairie Mimosa, Illinois bundleflower",Perennial,1.3,4-8, ,LMH,N,M,4,1,1
Desmodium canadense,Showy tick-trefoil,Perennial,0.9,3-6,F,LMH,SN,DM,0,0,3
Desmodium caudatum, ,Shrub,1.5,-, ,LMH,N,M,0,1, 
Desmodium cinereum,Rensoni. Tickclover,Perennial,2.0,9-11,F,LMH,N,MWe,0,0,4
Desmodium elegans, ,Shrub,1.5,5-9, ,LMH,N,M,0,2, 
Desmodium glutinosum,Pointed-leaved Ticktrefoil,Perennial,0.9,3-9,F,LM,SN,M,0,0,3
Desmodium intortum,Pega-pega. Beggarlice,Perennial,1.5,10-12,F,LMH,FSN,MWe,0,0,3
Desmodium paniculatum,Panicled tick trefoil,Perennial,1.0,4-10,F,LMH,SN,DM,0,0,3
Desmodium styracifolium,"Guang Jing Qian Cao, Coin-leaf desmodium",Perennial,0.8,0-0, ,LMH,N,M,0,2, 
Desmodium triflorum,"Three-flower beggarweed, Three-flower tick-trefoil",Annual/Perennial,0.2,10-12,F,LMH,FSN,M,0,2,2
Desmodium uncinatum,Silverleaf desmodium. Spanish tick-clover,Perennial,2.0,10-12,F,LMH,SN,DMWe,0,0,3
Desmoschoenus spiralis, ,Perennial,0.9,-, ,LMH,SN,M,1,0, 
Deutzia scabra,"Fuzzy pride-of-rochester, Deutzia",Shrub,3.0,5-8,M,LMH,SN,M,1,0, 
Dianella caerulea,"Blue Flax Lily, Cerulean flaxlily",Perennial,0.8,8-11, ,LM,N,DM,2,0, 
Dianella congesta,Beach Flax Lily,Perennial,1.0,-, ,LM,N,DM,2,0, 
Dianella laevis,Flax Lily,Perennial,1.0,8-11, ,LM,N,DM,0,0, 
Dianella revoluta,Flax Lily,Perennial,1.0,8-11, ,LM,N,DM,2,0,2
Dianella tasmanica,Flax Lily,Perennial,1.0,8-9,M,LM,N,DM,0,0,2
Dianthus anatolicus, ,Perennial,0.4,5-9, ,LMH,N,D,0,1, 
Dianthus barbatus,Sweet William,Perennial,0.6,4-10,M,LMH,N,DM,1,0, 
Dianthus caryophyllus,"Carnation, Clove Pink, Border Carnation",Perennial,1.0,6-8,S,LMH,N,DM,2,2, 
Dianthus chinensis,"Chinese Pink, Rainbow pink, Annual Pink, China Pink",Perennial,0.7,5-8,M,LMH,N,DM,0,3, 
Dianthus gratianopolitanus,Cheddar Pink,Perennial,0.3,3-7, ,LMH,N,D,0,0, 
Dianthus plumarius,"Pink, Feathered pink, Cottage Pink",Perennial,0.4,4-9, ,LMH,N,DM,1,0, 
Dianthus superbus,Fringed Pink,Perennial,0.6,4-8, ,LMH,SN,DM,2,3, 
Dicentra canadensis,Squirrel Corn,Perennial,0.2,4-8, ,LM,FS,M,1,2, 
Dicentra cucullaria,Dutchman's Breeches,Perennial,0.1,5-9,M,LM,FS,M,0,2, 
Dicentra eximia,"Dwarf bleeding heart, turkey-corn",Perennial,0.4,3-9,M,LMH,FS,M,0,0,4
Dicentra spectabilis,"Bleeding Heart, Japanese Bleeding Heart, Common Bleeding Heart",Perennial,0.6,3-9,M,LM,SN,M,1,0, 
Dichelachne crinita,"Plume Grass, Clovenfoot plumegrass",Perennial,0.6,0-0, ,LMH,N,M,0,0, 
Dichelostemma pulchellum,Wild Hyacinth,Corm,0.6,4-8, ,LM,N,DM,4,0, 
Dichelostemma volubile,"Snake Lily, Twining snakelily",Corm,3.6,8-11, ,LM,SN,DM,2,0, 
Dichondra micrantha,Asian ponysfoot,Perennial,0.1,0-0, ,LMH,SN,M,0,2, 
Dichopogon fimbriatus,Chocolate Lily,Perennial,0.5,-, ,LMH,N,M,3,0, 
Dichopogon strictus,Chocolate Lily,Perennial,0.9,8-11, ,LMH,N,M,3,0, 
Dichroa febrifuga,"Chinese Quinine, Dichroa",Shrub,2.0,8-11,M,LMH,SN,M,0,3, 
Dichrostachys cinerea,"Marabou Thorn, Sickle Bush",Shrub,8.0,8-12,M,LMH,SN,M,2,2,4
Dicksonia antarctica,"Tree Fern, Australian treefern",Fern,9.0,7-10,S,LMH,S,M,1,1, 
Dicoria brandegei, , ,0.0,-, ,LMH,SN,M,0,0, 
Dicorynia guianensis,Angelique,Tree,35.0,10-12,M,LMH,N,MWe,0,0,4
Dictamnus albus,"Burning Bush, Gasplant, White Dittany,",Perennial,1.0,4-9,S,LM,N,DM,2,3, 
Dictyosperma album,"Hurricane Palm, Princess Palm, Red Palm",Tree,15.0,10-12,F,LMH,SN,M,4,2,0
Diervilla lonicera,"Bush Honeysuckle, Northern bush honeysuckle",Shrub,1.0,3-8,M,LMH,SN,M,0,2, 
Digitalis ferruginea,Rusty Foxglove,Biennial/Perennial,1.2,4-9,M,LMH,SN,DM,0,2, 
Digitalis grandiflora,Large Yellow Foxglove,Perennial,0.9,3-10,M,LMH,SN,DM,0,2, 
Digitalis laevigata, ,Perennial,1.0,-, ,LMH,SN,DM,0,2, 
Digitalis lanata,Grecian Foxglove,Biennial/Perennial,0.6,-, ,LMH,SN,DM,0,4, 
Digitalis lutea,"Yellow Foxglove, Straw foxglove",Perennial,0.6,0-0, ,LMH,SN,DM,0,4, 
Digitalis purpurea,"Foxglove, Purple foxglove, Common Foxglove",Biennial,1.2,4-8,M,LMH,SN,DM,0,4,2
Digitaria ciliaris,"Southern Crab Grass, Southern crabgrass",Annual,0.6,7-10, ,LMH,SN,M,1,0,2
Digitaria sanguinalis,"Crab Grass, Hairy crabgrass",Annual,0.5,6-9,F,LM,N,M,2,1,2
Dimocarpus longan,"Longan, Lungan, Dragon's Eye, Cat's Eye",Tree,12.0,8-10,F,LMH,SN,M,4,3,2
Dioscorea alata,"Water Yam, Purple yam, Greater yam, White yam",Perennial Climber,15.0,10-12,F,LMH,S,M,4,1,0
Dioscorea batatas,Chinese Yam,Perennial,3.0,4-11, ,LMH,SN,M,5,5,3
Dioscorea bulbifera,"Aerial Yam, Air Potato",Perennial Climber,10.0,9-12,F,LMH,SN,M,4,2,0
Dioscorea cayennensis,"Yellow Yam, Yellow Guinea yam",Perennial Climber,10.0,10-12,F,LM,SN,M,4,0,0
Dioscorea deltoidea,Yam,Perennial Climber,3.0,-, ,LMH,SN,M,2,2, 
Dioscorea esculenta,"Lesser Yam, Potato Yam, Chinese Yam, Wild Yam",Perennial Climber,3.0,8-12,F,LM,SN,M,4,0,0
Dioscorea japonica,"Glutinous Yam, Japanese yam",Perennial Climber,3.0,7-12, ,LMH,N,M,4,2,0
Dioscorea kamoonensis, ,Perennial Climber,2.5,-, ,LMH,N,M,2,1, 
Dioscorea tokoro, ,Perennial Climber,0.0,-, ,LMH,N,M,2,2, 
Dioscorea trifida,"Cush Cush Yam, Sweet yam",Perennial Climber,3.0,10-12,F,LMH,SN,M,4,0,0
Dioscorea villosa,Wild Yam,Perennial Climber,3.0,5-9, ,LMH,N,M,2,4, 
Dioscoreophyllum cumminsii,"Serendipity Berry, Guinea potato",Climber,1.8,10-12,M,LMH,FS,M,4,0,0
Diospyros celebica,"Indonesian Ebony, black ebony, makassar-ebenholts",Tree,30.0,10-12,S,LMH,N,M,2,0,4
Diospyros conzattii,"Zapote negro mont's, zapotillo.",Tree,10.0,10-12,S,LMH,N,DM,4,0,2
Diospyros crassiflora,Benin Ebony,Tree,15.0,10-12,S,LMH,N,M,0,2,4
Diospyros digyna,"Black Sapote, Chocolate Pudding Tree",Tree,15.0,10-12,S,LMH,SN,M,4,1,2
Diospyros ebenum,"Ebony, Ceylon Ebony, Mauritius Ebony, Ebony Persimmon",Tree,20.0,10-12,S,LMH,N,M,1,2,4
Diospyros kaki,"Persimmon, Japanese persimmon",Tree,12.0,7-9,M,LMH,SN,M,4,3,3
Diospyros lotus,Date Plum,Tree,9.0,7-9,M,LMH,SN,M,5,1,2
Diospyros malabarica,"Indian Persimmon, Gaub, Timbiri, Mountain ebony",Tree,35.0,10-12,S,LMH,FSN,M,1,3,4
Diospyros mespiliformis,"West African Ebony, Monkey guava, jackalberry",Tree,20.0,10-12,M,LMH,N,M,4,3,4
Diospyros mun,"Mun Ebony, Vietnamese Ebony",Tree,15.0,10-12,S,LMH,N,DM,0,0,4
Diospyros quaesita,"Calamander, kalu mediriya",Tree,30.0,10-12,S,LMH,N,DM,0,2,4
Diospyros tessellaria,"Black ebony, Mauritian ebony",Tree,15.0,10-12,S,LMH,N,M,2,0,4
Diospyros texanum,Black Persimmon,Tree,12.0,-, ,LMH,SN,M,2,0, 
Diospyros virginiana,"American Persimmon, Common persimmon, Persimmon",Tree,20.0,4-8,M,LMH,SN,M,5,1,3
Dipcadi erythaeum,Snakeroot,Bulb,0.0,-, ,LMH,SN,M,0,1, 
Diphylleia cymosa,"Umbrella Leaf, American umbrellaleaf",Perennial,0.7,6-9, ,LM,S,M,0,2, 
Diphylleia grayi, ,Perennial,0.4,-, ,LM,S,M,1,0, 
Diphylleia sinensis,Umbrella Leaf,Perennial,0.4,-, ,LM,S,M,0,2, 
Diploglottis australis,Native Tamarind,Tree,8.0,-, ,LMH,SN,M,0,0, 
Diplotaxis erucoides,White Wall Rocket,Annual,0.5,-, ,LMH,SN,M,2,0, 
Diplotaxis muralis,"Wall Rocket, Annual wallrocket",Annual/Perennial,0.6,6-9, ,LMH,N,DM,3,0,0
Diplotaxis tenuifolia,Perennial Wall Rocket,Perennial,0.6,5-9, ,LMH,SN,DM,4,0,0
Diploterigium glaucum, ,Fern,0.0,-, ,LMH,SN,M,1,0, 
Diplotropis purpurea,"Sucupira, Tatabu",Tree,25.0,10-12,M,LMH,SN,DM,0,0,4
Dipsacus fullonum,"Teasel, Fuller's teasel",Biennial/Perennial,1.8,4-8, ,LMH,N,M,0,2,2
Dipsacus japonicus,Xu Duan,Biennial/Perennial,0.8,-, ,LMH,SN,M,1,2, 
Dipsacus mitis, ,Perennial,1.0,-, ,LMH,SN,M,1,0, 
1 2 3 4,1,2,3,4,,,,,,,
Dipsacus sativus,"Fuller's Teasel, Indian teasel",Biennial/Perennial,1.8,4-8, ,LMH,N,M,0,2,2
Dipterocarpus alatus,"Apitong, baume de gurjun, gurjun balsam",Tree,30.0,10-12,S,LMH,SN,M,0,2,4
Dipterocarpus gracilis,Tagalog: Panao,Tree,50.0,10-12,M,MH,SN,M,0,1,3
Dipterocarpus grandiflorus,Apitong,Tree,40.0,10-12,S,MH,SN,M,0,0,3
Dipterocarpus kerrii,Kerr's Keruing,Tree,40.0,10-12,M,MH,SN,M,0,2,3
Dipteryx odorata,"Tonka Bean, Brazilian Teak",Tree,30.0,10-12,M,LMH,SN,M,3,2,4
Dirca occidentalis,"Leather Wood, Western leatherwood",Shrub,1.8,6-9, ,LMH,SN,M,0,0, 
Dirca palustris,"Leather Wood, Eastern leatherwood",Shrub,1.8,4-8, ,LMH,SN,M,0,2, 
Disphyma australe,Pig's Face,Perennial,0.1,8-11, ,LM,N,DM,1,0, 
Disporopsis aspersa, ,Perennial,0.5,-, ,LMH,SN,M,0,1, 
Disporopsis longifolia, ,Perennial,1.0,-, ,LMH,SN,M,0,1, 
Disporum cantoniense, ,Perennial,1.0,7-10, ,LMH,S,M,2,1, 
Disporum sessile,Japanese Fairy Bells,Perennial,0.6,4-8,F,LMH,S,M,1,0, 
Disporum smilacinum, ,Perennial,0.5,-, ,LMH,S,M,2,0, 
Disporum trachycarpum,Fairybells,Perennial,0.5,4-8, ,LMH,FS,M,2,1, 
Disporum viridescens, ,Perennial,0.6,-, ,LMH,FS,M,1,0, 
Distichlis palmeri,"Nipa. Palmer saltgrass, NyPa Wild Wheat",Perennial,0.4,10-12,F,LMH,SN,MWeWa,4,0,2
Distylium racemosum,Isu Tree,Shrub,2.0,7-10,S,LM,S,M,0,0, 
Dittrichia viscosa,False yellowhead,Perennial,0.5,0-0, ,LMH,N,M,0,0, 
Docynia delavayi, ,Tree,10.0,7-10, ,LMH,N,M,2,0, 
Docynia indica, ,Tree,4.0,7-10, ,LMH,N,M,2,0, 
Dodecatheon hendersonii,"Sailor-Caps, Mosquito bills",Perennial,0.3,5-9, ,LMH,FS,M,1,0, 
Dodonaea viscosa,"Native Hops, Florida hopbush, Hopseed Bush, Varnish Leaf, Hopbush, Narrow-leaf hopbush, Wedge-leaf h",Shrub,3.0,9-11,M,L,N,DM,2,2, 
Dorema ammoniacum,Ammoniacum,Perennial,2.5,-, ,LMH,SN,DM,0,3, 
Doronicum falconeri, ,Perennial,0.5,6-9, ,LMH,SN,M,0,1, 
Doronicum pardalianches,Great Leopard's Bane,Perennial,1.0,5-9,F,LMH,SN,M,0,1, 
Doronicum roylei, ,Perennial,1.2,-, ,LMH,SN,M,0,1, 
Dovyalis abyssinica,Abyssinian Gooseberry,Shrub,6.0,10-12,M,LMH,N,M,4,2,2
Draba muralis,Wall Whitlow Grass,Annual/Biennial,0.3,-, ,LMH,SN,DM,1,1, 
Draba nemerosa, ,Annual/Biennial,0.3,-, ,LMH,SN,M,1,1, 
Dracocephalum heterophyllum, ,Perennial,0.3,6-9, ,LMH,SN,M,1,0, 
Dracocephalum moldavica,"Moldavian Balm, Moldavian dragonhead",Annual,0.3,6-9, ,LMH,SN,M,1,1, 
Dracocephalum parviflorum,American Dragonhead,Annual/Biennial,1.0,6-9, ,LMH,SN,M,1,1, 
Drepanostachyum falcatum,Ringal,Bamboo,3.5,7-10,S,LM,S,M,2,0, 
Drimys insipida,Brush Pepperbush,Shrub,6.0,-, ,LMH,SN,M,0,0, 
Drimys lanceolata,Mountain Pepper,Shrub,4.5,7-10,S,LM,S,M,3,1,4
Drimys winteri,Winter's Bark,Shrub,7.5,7-10,M,LM,S,M,3,2,3
Drosera peltata,Sundew,Annual/Perennial,0.3,8-11, ,LM,N,MWe,0,2, 
Drosera rotundifolia,"Sundew, Roundleaf sundew",Perennial,0.1,5-9,S,LM,N,MWe,1,3, 
Dryas octopetala,"Mountain Avens, Eightpetal mountain-avens, Alaskan mountain-avens, Hooker's mountain-avens, Kamtsch",Shrub,0.1,3-6,M,LMH,N,M,1,1,2
Drymaria cordata,"West Indin Chickweed, Whitesnow",Annual/Perennial,0.6,0-0, ,LMH,N,M,2,2, 
Dryopteris barbigera, ,Fern,0.0,-, ,LMH,S,M,0,4, 
Dryopteris blandfordii, ,Fern,0.0,-, ,LMH,S,M,0,4, 
Dryopteris carthusiana,"Narrow Buckler Fern, Spinulose woodfern",Fern,1.0,6-8,M,LMH,S,MWe,2,4, 
Dryopteris crassirhizoma,Crown Wood-Fern,Fern,1.0,5-9, ,LMH,S,M,1,4, 
Dryopteris cristata,Crested Wood Fern,Fern,0.5,4-8, ,LMH,S,M,0,4, 
Dryopteris dilatata,Shield Fern,Fern,1.2,4-8, ,LMH,S,M,2,4, 
Dryopteris expansa,"Spiny Wood Fern, Spreading woodfern",Fern,0.4,3-7, ,LMH,FS,M,2,3, 
Dryopteris filix-mas,Male Fern,Fern,1.2,3-8,M,LMH,S,DM,2,4, 
Dryopteris fragrans,Fragrant Woodfern,Fern,0.2,3-7, ,LMH,S,M,1,0, 
Dryopteris marginalis,"Marginal Woodfern, Leather Wood Fern",Fern,0.8,3-8,M,LMH,S,M,0,4,0
Dryopteris odontoloma, ,Fern,0.0,-, ,LMH,S,M,0,4, 
Dryopteris oreades,Mountain Male Fern,Fern,0.6,5-9, ,LMH,S,M,0,4, 
Dryopteris schimperiana, ,Fern,0.0,-, ,LMH,S,M,0,4, 
Dryopteris sieboldii, ,Fern,0.5,7-10, ,LMH,S,M,1,0, 
Duboisia myoporoides,Corkwood,Tree,10.0,10-12,F,LM,N,M,0,3,2
Duchesnea chrysantha, ,Perennial,0.1,6-9, ,LMH,N,M,2,0, 
Duchesnea filipendula, ,Perennial,0.1,6-9, ,LMH,N,M,2,0, 
Duchesnea indica,"Mock Strawberry, Indian strawberry",Perennial,0.1,5-9,F,LMH,SN,M,2,2,3
Dudleya edulis,"Mission Lettuce, Fingertips",Perennial,0.5,7-10, ,LM,N,DM,3,0, 
Dudleya lanceolata,Lanceleaf Liveforever,Perennial,0.0,0-0, ,LMH,SN,M,1,0, 
