Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Ensete ventricosum,"Ethiopian Banana, Abyssinian banana",Perennial,6.0,9-11, ,LMH,N,M,2,0, 
Entada phaseoloides,St. Thomas Bean,Climber,30.0,10-12,F,LMH,SN,M,3,2,4
Entandrophragma angolense,Tiama Mahogany,Tree,50.0,10-12,S,LMH,SN,M,1,2,4
Entandrophragma candollei,West African Cedar,Tree,50.0,10-12,S,LMH,N,M,0,2,4
Entandrophragma cylindricum,Sapele Mahogany,Tree,50.0,10-12,S,LMH,SN,M,0,2,4
Entandrophragma utile,Sipo Mahogany,Tree,45.0,10-12,S,LMH,N,M,0,2,4
Entelea arborescens,Corkwood Tree,Shrub,6.0,8-11, ,LMH,N,M,0,0, 
Enterolobium cyclocarpum,Devil's Ear. Earpod tree,Tree,30.0,10-12,F,LMH,N,M,2,2,3
Ephedra altissima,High-climbing jointfir,Shrub,0.0,0-0, ,LM,N,DM,1,3, 
Ephedra americana andina, ,Shrub,1.8,5-9, ,LM,N,DM,2,3, 
Ephedra ciliata, ,Shrub,0.2,-, ,LM,N,DM,1,3, 
Ephedra distachya,"Sea Grape, Jointfir",Shrub,1.0,5-9, ,LM,N,DM,2,4, 
Ephedra equisetina,"Muzei Ma Huang, Ma huang",Shrub,1.5,0-0, ,LM,N,DM,1,4, 
Ephedra fragilis, ,Shrub,1.8,7-10, ,LM,N,DM,2,4, 
Ephedra gerardiana,"Ma Huang, Gerard jointfir",Shrub,0.6,6-9, ,LM,N,DM,2,4, 
Ephedra intermedia,Zhong Ma Huang,Shrub,1.0,5-9, ,LM,N,DM,1,4, 
Ephedra major,Ma Huang,Shrub,2.0,5-9, ,LM,N,DM,1,4, 
Ephedra nevadensis,"Mormon Tea, Nevada jointfir",Shrub,1.2,5-9, ,LM,N,DM,3,3,0
Ephedra pachyclada, ,Shrub,0.0,-, ,LM,N,DM,2,3, 
Ephedra sinica,"Ma Huang, Chinese ephedra",Shrub,0.4,0-0, ,LM,N,DM,1,4, 
Ephedra torreyana,"Mexican Tea, Torrey's jointfir",Shrub,1.0,0-0, ,LM,N,DM,2,3, 
Ephedra triandra, ,Shrub,0.0,-, ,LM,N,DM,1,3, 
Ephedra trifurca,Longleaf Jointfir,Shrub,2.0,-, ,LM,N,DM,1,2, 
Ephedra viridis,"Mormon Tea, Brigham Tea, Long Leaf Ephedra, Mountain Joint Fir, Mormon Tea, Ephedra",Shrub,1.8,6-11, ,LM,N,DM,2,3, 
Epifagus virginiana,Beechdrops, ,0.0,0-0, ,LMH,SN,M,0,0, 
Epigaea asiatica, ,Shrub,0.1,4-8, ,LM,FS,M,1,0, 
Epigaea repens,"Mayflower, Trailing arbutus, Ground Laurel",Shrub,0.1,3-8, ,LM,S,M,2,2,2
Epilobium angustifolium,Willow Herb,Perennial,2.0,3-7,F,LMH,SN,DM,3,2,2
Epilobium coloratum,Purpleleaf willowherb,Perennial,0.8,0-0, ,LMH,SN,M,1,0, 
Epilobium glabellum, ,Perennial,0.2,7-10, ,LMH,SN,M,1,1, 
Epilobium hirsutum,Codlins And Cream,Perennial,2.0,0-0, ,LMH,N,M,2,1,2
Epilobium latifolium,River Beauty,Perennial,0.4,4-8, ,LMH,SN,M,3,2,1
Epilobium macranthum, , ,0.0,-, ,LMH,SN,M,1,1, 
Epilobium palustre,Marsh Willow Herb,Perennial,0.4,-, ,LMH,SN,M,1,0, 
Epilobium parviflorum,"Codlins And Cream, Smallflower hairy willowherb",Perennial,0.6,0-0, ,LMH,N,MWe,2,0, 
Epilobium pyrricholophum, ,Perennial,0.8,-, ,LMH,SN,M,1,0, 
Epilobium tetragonum,Square-Stemmed Willow Herb,Perennial,0.6,-, ,LMH,SN,M,1,0, 
Epimedium grandiflorum,"Barrenwort, Bishop's Hat, Longspur Epimedium",Perennial,0.4,4-8,M,LMH,S,DM,2,3, 
Epimedium koreanum,Korean Epimedium,Perennial,0.3,-, ,LMH,S,DM,0,3, 
Epimedium sagittatum,Yin Yang Huo,Perennial,0.5,5-9, ,LMH,S,DM,2,3, 
Equisetum arvense,Field Horsetail,Perennial,0.6,3-11, ,LMH,SN,DM,2,3,4
Equisetum fluviatile,"Swamp Horsetail, Water horsetail",Perennial,1.2,0-0, ,LMH,SN,MWeWa,2,2, 
Equisetum hyemale,"Dutch Rush, Scouringrush horsetail, Horsetail, Scouring Rush, Rough Horsetail",Perennial,1.0,3-11, ,LMH,SN,M,2,2,3
Equisetum palustre,Marsh Horsetail,Perennial,0.6,-, ,LMH,SN,MWe,0,2, 
Equisetum pratense,Meadow Horsetail,Perennial,0.6,4-8, ,LMH,SN,M,2,2, 
Equisetum scirpoides,Dwarf scouring rush,Perennial,0.2,1-9,S,LMH,FSN,MWe,2,2,3
Equisetum sylvaticum,"Wood Horsetail, Woodland horsetail",Perennial,0.6,0-0, ,LMH,S,M,1,2,3
Equisetum telmateia,Giant Horsetail,Perennial,2.0,5-9, ,LMH,SN,M,1,1,0
Equisetum variegatum,"Variegated Horsetail, Variegated scouringrush, Alaskan scouringrush",Perennial,0.6,0-0, ,LMH,SN,DM,0,2, 
Eragrostis caroliniana,Tufted lovegrass,Annual,0.5,0-0, ,LMH,N,DM,1,0, 
Eragrostis curvula,Weeping Love Grass,Perennial,1.2,6-9, ,LMH,N,M,1,0, 
Eragrostis pilosa,"Soft Love Grass, Indian lovegrass",Annual,0.6,6-9, ,LM,N,M,1,1,0
Eragrostis tef,Tef,Annual,1.0,8-11, ,LMH,N,DM,3,0, 
Erechtites hieraciifolia,"American Fireweed, American burnweed",Annual,2.0,0-0, ,LMH,SN,M,0,0, 
Eremophila fraseri,"Burra, Turpentine bush",Perennial,3.0,9-11,M,LMH,SN,DM,0,1,3
Eremophila longifolia, ,Shrub,6.0,-, ,LMH,SN,M,0,1, 
Eremophila maculata,Spotted Emubush,Shrub,2.0,8-11, ,LMH,SN,M,0,1, 
Eremurus anisopterus, ,Perennial,0.6,5-9, ,LM,N,DM,0,0, 
Eremurus aucherianus, ,Perennial,0.0,5-9, ,LM,N,DM,1,0, 
Eremurus olgae, ,Perennial,2.0,5-9, ,LM,N,DM,0,0, 
Eremurus regelii, ,Perennial,1.8,4-8, ,LM,N,DM,0,0, 
Eremurus robustus, ,Perennial,3.0,5-9, ,LM,N,DM,1,0, 
Eremurus spectabilis, ,Perennial,1.0,5-9, ,LM,N,DM,2,0, 
Eremurus stenophyllus aurantiacus,Foxtail Lily,Perennial,1.5,5-10,M,LM,N,DM,1,0, 
Erica cerinthoides,Fire Heath,Shrub,1.5,9-11, ,LM,N,M,1,0, 
Erica tetralix,"Bog Heather, Crossleaf heath",Shrub,0.3,3-7, ,LM,N,MWe,0,0,3
Erica vagans,"Cornish Heath, Cornish heath",Shrub,0.8,4-8, ,LM,N,DM,0,0,3
Erica x darleyensis,"Darley Dale Heath, Cape Heath, Molten Silver Heath, Heather",Shrub,0.6,6-9,S,LM,N,M,0,0,2
Erica x veitchii, ,Shrub,1.8,7-10, ,LM,N,M,0,0, 
Ericameria nauseosa,Rubber Rabbitbrush,Shrub,2.0,7-9,M,LMH,N,DM,1,2,3
Ericameria parishii,"Heath Goldenrod, Parish's rabbitbrush",Shrub,1.0,8-11, ,LMH,SN,M,1,1, 
Erigenia bulbosa,Harbinger Of Spring,Perennial,0.2,-, ,LMH,S,M,2,1, 
Erigeron acer, ,Biennial/Perennial,0.5,-, ,LMH,N,M,1,0, 
Erigeron affinis, , ,0.0,-, ,LMH,N,M,0,1, 
Erigeron annuus,"Annual Fleabane, Eastern daisy fleabane",Annual/Perennial,1.0,3-8,M,LMH,N,M,1,0,0
Erigeron bulbosa, , ,0.0,-, ,LMH,N,M,1,0, 
Erigeron glaucus,"Beach Aster, Seaside fleabane",Perennial,0.3,3-7, ,LMH,N,DM,0,0, 
Erigeron philadelphicus,Philadelphia Fleabane,Biennial/Perennial,0.7,0-0, ,LMH,N,M,0,2,0
Erigeron pulchellus,"Robin’s plantain, blue spring daisy, hairy fleabane",Perennial,0.6,4-8,F,LMH,SN,M,0,0,3
Eriobotrya japonica,"Loquat, Japanese Loquat",Tree,9.0,8-11,M,LMH,SN,DM,4,3,2
Eriocaulon cinereum,Ashy pipewort,Annual,0.0,0-0, ,LMH,SN,M,0,1, 
Eriodictyon californicum,"Yerba Santa, California yerba santa",Shrub,2.3,7-10, ,L,N,DM,2,3, 
Eriodictyon trichocalyx,Hairy Yerba Santa,Shrub,2.0,7-10, ,L,N,DM,1,1, 
Eriogonum alatum,Winged Buckwheat,Perennial,0.8,-, ,LM,N,DM,2,1, 
Eriogonum atrorubens,"Red Wild Buckwheat, Red buckwheat",Perennial,1.0,0-0, ,LM,N,DM,1,0, 
Eriogonum corymbosum,"Crispleaf Buckwheat, Las Vegas wild buckwheat",Shrub,0.3,3-7,S,LM,N,DM,1,1, 
Eriogonum inflatum,"American Pipeweed, Desert trumpet",Perennial,0.6,0-0, ,LM,N,DM,2,1, 
Eriogonum jamesii,"Antelope Sage, James' buckwheat",Perennial,0.3,4-8, ,LM,N,DM,0,2, 
Eriogonum latifolium,Seaside Buckwheat,Perennial,0.6,7-10, ,LM,N,DM,2,1, 
Eriogonum longifolium,Longleaf Buckwheat,Perennial,1.0,-, ,LM,N,DM,1,1, 
Eriogonum microthecum,"Slender Buckwheat, Alpine slender buckwheat, San Bernardino buckwheat, Johnston's buckwheat, Panamin",Shrub,0.3,5-9, ,LM,N,DM,1,1, 
Eriophorum angustifolium,"Cotton Grass, Tall cottongrass",Perennial,0.6,4-8, ,LMH,SN,WeWa,2,1, 
Eriophorum gracile,"Cotton Grass, Slender cottongrass",Perennial,0.5,0-0, ,LMH,SN,WeWa,2,0, 
1 2 3 4 5,1,2,3,4,5,,,,,,
Eriophyton wallichii,Mian Shen,Perennial,0.2,-, ,LMH,SN,M,0,2, 
Erodium cicutarium,"Stork's Bill, Redstem stork's bill",Annual,0.6,0-0, ,LMH,N,M,3,2,0
Erodium cicutarium bipinnatum, ,Annual/Biennial,0.0,-, ,LMH,N,M,2,0, 
Erodium crinitum,Crowfoot,Annual,0.0,-, ,LMH,N,M,1,0, 
Erodium hirtum, ,Perennial,0.3,-, ,LMH,N,DM,1,0, 
Erodium jacquinianum, ,Annual/Biennial,0.0,-, ,LM,N,DM,1,0, 
Erodium malacoides,Oval Heron's Bill,Annual/Biennial,0.0,-, ,LM,N,DM,2,0, 
Erodium moschatum,Musk Storksbill,Annual/Biennial,0.5,5-9, ,LM,N,DM,2,1, 
Erodium stephanianum, ,Annual,0.6,-, ,LM,N,DM,0,2, 
Erophila verna,Whitlow Grass,Annual,0.2,-, ,LMH,SN,DM,1,1, 
Eruca vesicaria sativa,Rocket,Annual,0.6,6-9,F,LMH,SN,DM,4,1, 
Erucaria hispanica, ,Annual/Biennial,0.0,-, ,LMH,SN,M,2,0, 
Eryngium aquaticum,"Button Snakeroot, Rattlesnakemaster",Perennial,1.2,5-9, ,LM,N,DM,0,2, 
Eryngium campestre,Field Eryngo,Perennial,0.6,5-9, ,LM,N,DM,2,2, 
Eryngium caucasicum, ,Perennial,1.0,-, ,LM,N,DM,0,1, 
Eryngium creticum,Eryngo,Perennial,0.6,0-0, ,LM,N,DM,1,1, 
Eryngium graecum, ,Perennial,0.0,-, ,LM,N,DM,2,0, 
Eryngium maritimum,"Sea Holly, Seaside eryngo",Perennial,0.5,4-8, ,LM,N,DM,3,3,2
Eryngium pandanifolium, ,Perennial,2.5,7-10, ,LM,N,DM,0,0, 
Eryngium planum,"Plains eryngo, Blue Cap, Eringoe, Eryngo, Flat Sea Holly",Perennial,0.7,5-9,M,LMH,N,DM,0,1, 
Eryngium ternatum, ,Perennial,0.6,-, ,LM,N,DM,0,1, 
Eryngium viride, ,Perennial,0.0,-, ,LM,N,DM,1,0, 
Eryngium yuccifolium,Button Eryngo,Perennial,1.0,4-8, ,LM,N,DM,0,2, 
Erysimum capitatum,"Coastal Wallflower, Sanddune wallflower, Contra Costa wallflower, San Luis Obispo wallflower, Pursh'",Biennial/Perennial,0.6,5-9, ,LMH,N,DM,0,2, 
Erysimum cheiranthoides,Wormseed Mustard,Annual,1.0,4-8, ,LMH,N,DM,0,1,0
Erysimum cheiri,"Wallflower, Aegean wallflower",Perennial,0.5,6-9, ,LMH,N,DM,0,2, 
Erysimum diffusum,Diffuse wallflower,Biennial/Perennial,1.2,0-0, ,LMH,SN,DM,0,1, 
Erysimum hieraciifolium,"European wallflower,",Biennial/Perennial,0.6,6-9, ,LMH,SN,M,2,0, 
Erysimum repandum,"Bushy Wallflower, Spreading wallflower",Annual,0.6,5-9, ,LMH,N,DM,0,1,0
Erysimum x allionii,Siberian Wallflower,Perennial,0.3,6-9, ,LMH,N,DM,0,0, 
Erythrina acanthocarpa, ,Shrub,2.0,8-11, ,LMH,SN,M,0,1, 
Erythrina crista-galli,"Coral Tree, Crybabytree",Shrub,3.0,7-10, ,LMH,N,M,0,1, 
Erythrina edulis,Balu. Andean tree bean,Tree,10.0,10-12,F,LMH,N,DM,3,2,3
Erythrina fusca,"Coral Bean, Swamp Immortelle",Tree,15.0,10-12,M,LMH,N,DM,2,2,4
Erythrina herbacea,"Cardinal Spear, Redcardinal",Perennial,1.0,7-10, ,LMH,SN,M,1,1, 
Erythrina humeana,"Dwarf Kaffirboom, Dwarf erythrina",Shrub,4.0,8-11, ,LMH,SN,M,0,1, 
Erythrina poeppigiana,Mountain Immortelle. Madre de Cacao,Tree,25.0,10-12,F,LMH,N,DM,1,0,3
Erythrina sandwicensis,"Wiliwili, Hawaiian coral tree",Tree,10.0,10-12,F,LMH,N,DM,0,2,2
Erythrina subumbrans,Dadap. December tree,Tree,20.0,10-12,F,LMH,N,DM,2,2,3
Erythrina verna,Mulungu,Tree,12.0,10-12,F,LMH,N,DM,0,4,2
Erythrina x bidwillii, ,Shrub,4.0,7-10, ,LMH,SN,M,0,1, 
Erythrina zeyheri,Prickly Cardinal,Shrub,1.0,8-11, ,LMH,SN,M,0,1, 
Erythronium albidum,"White Trout-Lily, White fawnlily",Bulb,0.1,4-8, ,LM,S,M,3,0, 
Erythronium albidum mesochoreum,Prairie Trout Lily,Bulb,0.1,4-8, ,LM,S,M,3,0, 
Erythronium americanum,"Trout Lily, Dogtooth violet",Bulb,0.2,3-7, ,LM,S,M,4,1,3
Erythronium californicum,"Fawn Lily, California fawnlily",Bulb,0.3,0-0, ,LM,S,M,2,0, 
Erythronium citrinum,"Pale Fawn Lily, Cream fawnlily, Roderick's fawnlily",Bulb,0.3,0-0, ,LM,S,M,2,0, 
Erythronium dens-canis,Dog's-Tooth Violet,Bulb,0.2,3-7, ,LM,S,M,3,0, 
Erythronium grandiflorum,"Avalanche Lily, Yellow avalanche-lily",Bulb,0.2,4-8, ,LM,S,DM,3,1, 
Erythronium helenae,"Mt. St. Helena Fawm Lily, Pacific fawnlily",Bulb,0.3,4-8, ,LM,S,M,2,0, 
Erythronium hendersonii,Henderson's Fawn Lily,Bulb,0.3,0-0, ,LM,S,M,2,0, 
Erythronium howellii,Howell's Fawn Lily,Bulb,0.3,-, ,LM,S,M,2,0, 
Erythronium japonicum,Katakuri,Bulb,0.2,-, ,LM,S,M,4,0, 
Erythronium montanum,"Avelanche Lily, White avalanche-lily",Bulb,0.3,0-0, ,LM,S,M,2,0, 
Erythronium multiscapideum,Adderstongue,Bulb,0.3,-, ,LM,S,M,2,0, 
Erythronium oregonum,Giant White Fawnlily,Bulb,0.5,4-8, ,LM,S,M,2,1, 
Erythronium purpurascens,"Avelanche Lily, Purple fawnlily",Bulb,0.3,0-0, ,LM,S,M,2,0, 
Erythronium revolutum,"Pink Fawn Lily, Mahogany fawnlily",Bulb,0.3,4-8, ,LM,S,M,3,0, 
Erythronium tuolumnense,"Tuolumne Fawn Lily, Dog's Tooth Violet, Pagoda Lily",Bulb,0.3,4-9,M,LM,S,M,2,0, 
Erythrophleum ivorense,"Ordealtree, sasswoodtree",Tree,30.0,10-12,M,LMH,N,M,1,3,4
Erythrophleum suaveolens,"Erun, ordealtree, Sasswood Tree",Tree,20.0,10-12,S,LMH,N,M,0,3,4
Erythroxylum coca,"Coca, Little Coca",Shrub,1.5,10-12,M,LMH,N,M,1,4,0
Escallonia laevis,Escallonia,Shrub,2.0,7-10,F,LMH,N,DM,0,0, 
Escallonia pulverulenta,Escallonia,Shrub,3.5,8-11,F,LMH,N,DM,0,0, 
Escallonia rosea,Escallonia,Shrub,3.0,8-11,F,LMH,N,DM,0,0, 
Escallonia rubra,"Escallonia, Redclaws, Red Escallonia",Shrub,3.5,8-10,F,LMH,N,DM,0,0, 
