Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Gluta laccifera,Lacquer tree,Tree,18.0,10-12,M,LMH,N,M,0,0,4
Gluta usitata,Burmese Varnish Tree,Tree,25.0,10-12,M,LMH,N,M,0,2,4
Gossypium hirsutum,Upland Cotton,Shrub,2.0,5-10,F,LMH,N,M,2,1,4
Grindelia hirsutula,"Gumweed, Gum Plant",Perennial,1.0,8-11,F,LM,N,DM,0,3,3
Helianthus hybrids,Perennial Sunflower,Perennial,3.6,4-11,F,LMH,N,DM,4,2,2
Lactuca sibirica,Prickly lettuce,Perennial,1.0,0-0, ,LM,SN,M,2,2, 
Lepidium spp.,Perennial Lepidium,Perennial,1.2,3-10,F,LMH,SN,M,5,3,0
Linum hybrids,Perennial Flax,Perennial,0.8,7-11,F,LMH,N,M,4,4,4
Liparis japonica, ,Perennial,0.3,-, ,LMH,S,M,1,0, 
Lophomyrtus bullata, ,Shrub,5.0,8-11, ,LMH,N,M,2,0, 
Maackia amurensis,"Chinese Yellow Wood, Amur maackia",Shrub,6.0,4-7,S,LMH,N,DM,1,0,4
Macadamia hildebrandii,Celebes nut,Tree,14.0,10-12,M,LMH,N,MWe,4,0,3
Macadamia integrifolia,"Macadamia, Macadamia nut",Tree,10.0,9-12,S,LMH,N,M,4,0,3
Macadamia ternifolia,"Macadamia Nut, Gympie nut",Tree,8.0,10-12,M,LMH,N,M,4,0,2
Macadamia tetraphylla,"Queensland Nut, Macadamia nut",Tree,10.0,9-12,S,LMH,N,M,4,0,3
Macleaya cordata,Plume Poppy,Perennial,2.0,4-10,F,LMH,SN,M,0,1,0
Maclura cochinchinensis,"Cockspur Thorn, Thorny Cockspur",Shrub,10.0,10-12,S,LMH,N, ,2,2,4
Maclura pomifera,"Osage Orange, Bois D'Arc",Tree,15.0,4-9,M,LMH,N,DM,1,2, 
Maclura tinctoria,Fustic Tree,Tree,20.0,10-12,M,LMH,N,DM,2,2,4
Macromeria viridiflora,"Giant Trumpets, Thurber's giant-trumpets",Perennial,0.9,6-9, ,LMH,N,DM,0,1, 
Macrotomia perennis, ,Perennial,0.0,-, ,L,N,DM,1,1, 
Macrozamia spp.,"Burrawang, Cycads",Perennial,2.0,10-12,S,LM,FSN,DMWe,2,0,3
Madhuca longifolia,"Butter Tree. Mahua, Illipe",Tree,16.0,10-12,M,LMH,N,DM,3,2,3
Madia densifolia,Showy Tarweed,Annual,0.8,-, ,LMH,N,M,2,0, 
Madia dissitiflora,Grassy Tarweed,Annual,0.8,-, ,LMH,N,M,2,0, 
Madia elegans,"Common Madia, Showy tarweed, Spring madia, Wheeler's tarweed",Annual,1.5,0-0, ,LMH,SN,M,2,0, 
Madia glomerata,Mountain Tarweed,Annual,0.8,-, ,LMH,N,M,2,1, 
Madia sativa,"Chile Tarweed, Coast tarweed",Annual,0.8,0-0, ,LMH,N,M,3,0,0
Magnolia acuminata,"Cucumber Tree, Cucumber Magnolia",Tree,20.0,3-8,M,LMH,SN,M,0,3, 
Magnolia campbellii, ,Tree,20.0,7-10, ,LMH,SN,M,0,0, 
Magnolia denudata,"Lily Tree, Yulan Magnolia",Tree,10.0,5-9,S,LMH,SN,M,1,2, 
Magnolia dodecapetala,Bwapen mawon,Tree,35.0,10-12,S,LMH,N,M,0,0,4
Magnolia grandiflora,"Southern Magnolia, Bull Bay, Large-flowered Magnolia, Southern Magnolia",Tree,10.0,6-10,M,LMH,SN,M,2,2, 
Magnolia hypoleuca,Whitebark Magnolia,Tree,15.0,5-9,M,LMH,SN,M,2,2, 
Magnolia kobus,"Kobus magnolia, Northern Japanese Magnolia",Tree,12.0,4-7,M,LMH,SN,M,1,1, 
Magnolia liliiflora,"Mu-Lan, Woody Orchid, Lily Magnolia",Shrub,3.0,4-9,M,LMH,SN,M,0,3, 
Magnolia macrophylla,Bigleaf Magnolia,Tree,10.0,5-8,S,LMH,SN,M,0,1, 
Magnolia officinalis,Hou Po,Tree,20.0,7-10, ,LMH,SN,M,0,3, 
Magnolia stellata,Star Magnolia,Shrub,5.0,4-8,S,LMH,SN,M,1,0, 
Magnolia virginiana,"Laurel Magnolia, Sweetbay",Tree,10.0,4-8,S,LMH,SN,M,1,3,2
Mahoberberis aquisargentii, ,Shrub,2.0,5-9, ,LMH,FSN,M,1,2, 
Mahonia aquifolium,"Oregon Grape, Hollyleaved barberry, Oregon Holly Grape, Oregon Holly",Shrub,2.0,4-8,F,LMH,FSN,DM,3,3,3
Mahonia bealei,"Beale's barberry, Leatherleaf Mahonia",Shrub,2.0,5-8,S,LMH,FSN,M,3,2,0
Mahonia confusa, ,Shrub,1.5,6-9, ,LMH,FS,M,3,2, 
Mahonia flavida, ,Shrub,2.0,7-10, ,LMH,FSN,M,2,0, 
Mahonia fortunei,Fortune's Mahonia,Shrub,2.0,7-9,S,LMH,FSN,M,3,2, 
Mahonia fremontii,"Mahonia, Fremont's mahonia",Shrub,2.5,7-10,S,LMH,N,DM,3,2,2
Mahonia ganpinensis, ,Shrub,0.0,-, ,LMH,SN,M,1,2, 
Mahonia gracilipes, ,Shrub,1.5,6-9, ,LMH,FS,M,2,2, 
Mahonia gracilis,Mexican Barberry,Shrub,1.5,7-10, ,LMH,N,DM,2,0, 
Mahonia haematocarpa,"Mexican Barberry, Red barberry",Shrub,3.6,7-10, ,LMH,N,DM,3,2,2
Mahonia japonica, ,Shrub,2.0,5-9, ,LMH,FSN,M,3,2, 
Mahonia lomariifolia,Chinese hollygrape,Shrub,5.0,8-9,M,LMH,SN,M,3,2,0
Mahonia napaulensis, ,Shrub,2.5,5-9, ,LMH,SN,M,3,2, 
Mahonia nervosa,"Oregon Grape, Cascade barberry",Shrub,0.6,5-9,S,LMH,FSN,DM,3,2,3
Mahonia nevinii,Nevin's barberry,Shrub,2.4,7-10, ,LMH,N,DM,3,2,2
Mahonia pinnata,"California Barberry, Wavyleaf barberry, Island barberry, Creeping Holly Grape",Shrub,1.8,7-8,F,LMH,SN,M,3,2,2
Mahonia pumila,Dwarf Barberry,Shrub,0.3,6-9,S,LM,SN,DM,3,2,3
Mahonia repens,"Creeping Oregon Grape, Creeping barberry, Grape Oregon",Shrub,0.3,4-8,S,LMH,SN,DM,3,3,4
Mahonia swaseyi,"Texas Mahonia, Texas barberry",Shrub,2.5,7-10, ,LMH,N,DM,3,2, 
Mahonia trifoliolata,"Mexican Barberry, Algerita",Shrub,2.0,6-9, ,LMH,N,DM,3,2,4
Mahonia x media, ,Shrub,2.0,6-9, ,LMH,FSN,M,3,2,0
Maianthemum canadense,"Canada Beadruby, Canada mayflower",Perennial,0.1,3-7,F,LMH,FS,M,1,1,2
Maianthemum dilatatum,"Wild Lily Of The Valley, False lily of the valley",Perennial,0.2,3-7, ,LMH,FS,M,2,1, 
Malpighia emarginata,"Acerola, Barbados Cherry",Shrub,4.0,10-12,M,LMH,SN,M,4,0,2
Malpighia glabra,"Escobillo, Acerola",Shrub,6.0,10-12,M,LMH,SN,M,4,1,2
Malus angustifolia,"Southern Crab, Southern crab apple",Tree,7.0,3-8,M,LMH,SN,M,2,0, 
Malus baccata,"Chinese Crab, Siberian crab apple",Tree,15.0,2-7,M,LMH,SN,M,2,1,2
Malus baccata mandschurica,Manchurian Apple,Tree,7.0,0-0, ,LMH,SN,M,4,0,2
Malus bracteata, ,Tree,7.0,5-9, ,LMH,SN,M,2,0, 
Malus brevipes, ,Tree,3.0,4-8, ,LMH,SN,M,2,0, 
Malus coronaria,"Garland Crab, Sweet crab apple",Tree,7.0,4-8, ,LMH,SN,MWe,3,1, 
1 2 3 4 5,1,2,3,4,5,,,,,,
Malus domestica,Apple,Tree,9.0,3-8, ,LMH,SN,M,5,2,4
Malus florentina,Hawthorn-leaf crab apple,Tree,8.0,4-8, ,LMH,SN,MWe,2,0, 
Malus floribunda,"Japanese Crab, Japanese flowering crab apple",Tree,10.0,4-7,M,LMH,SN,M,3,0, 
Malus fusca,"Oregon Crab, Oregon crab apple",Tree,12.0,5-9,S,LMH,SN,M,3,2, 
Malus glabrata, ,Tree,5.0,5-9, ,LMH,SN,M,2,0, 
Malus glaucescens, ,Tree,5.0,4-8, ,LMH,SN,M,2,0, 
Malus halliana,Hall crab apple,Tree,4.0,4-8, ,LMH,SN,M,2,0, 
Malus halliana spontanea, ,Tree,4.0,4-8, ,LMH,SN,M,2,0, 
Malus hupehensis,"Chinese Crab, Chinese crab apple, Tea Crabapple, Flowering Tea Crabapple",Tree,7.0,4-8,M,LMH,SN,M,2,0, 
Malus ioensis,"Prairie Crab, Prairie crab apple, Texas crab apple, Prairie Crabapple",Tree,5.0,3-8,S,LMH,SN,M,2,0,2
Malus ioensis palmeri,Prairie Crab,Tree,5.0,-, ,LMH,SN,M,2,0, 
Malus kansuensis, ,Tree,5.0,4-8, ,LMH,SN,M,2,0, 
Malus lancifolia, ,Tree,6.0,4-8, ,LMH,SN,M,2,0, 
Malus praecox, ,Tree,0.0,-, ,LMH,SN,M,2,0, 
Malus prattii,Pratt apple,Tree,10.0,5-9, ,LMH,SN,M,2,0, 
Malus prunifolia,"Chinese Apple, Plumleaf crab apple",Tree,8.0,3-7, ,LMH,SN,M,4,0, 
Malus prunifolia rinkii,Chinese Apple,Tree,8.0,3-7, ,LMH,SN,M,3,0, 
Malus pumila,"Paradise Apple, Common Apple, Apple Tree",Tree,7.0,3-9,M,LMH,SN,M,4,2,3
Malus pumila nervosa,Crab Apple,Tree,5.0,3-7, ,LMH,SN,M,3,0,2
Malus pumila paradisiaca,Paradise Apple,Tree,5.0,3-7, ,LMH,SN,M,3,0,2
Malus sargentii,"Sargent's apple, Sargent Crabapple",Shrub,4.0,4-8,S,LMH,SN,M,2,0, 
Malus sieversii,Crabapple,Tree,8.0,4-10, ,LMH,SN,M,3,0,0
Malus sikkimensis, ,Tree,7.0,5-9, ,LMH,SN,M,2,0, 
Malus spectabilis,"Chinese Flowering Apple, Asiatic apple",Tree,9.0,4-8, ,LMH,SN,M,3,0, 
Malus sylvestris,"Crab Apple, European crab apple",Tree,10.0,4-8, ,LMH,SN,M,3,2, 
Malus toringo,Toringo crab,Tree,3.0,4-8, ,LMH,SN,M,2,0, 
Malus toringoides,Cutleaf crab apple,Tree,8.0,4-8, ,LMH,SN,M,2,0, 
Malus transitoria, ,Tree,8.0,4-8, ,LMH,SN,M,2,0, 
Malus trilobata, ,Tree,15.0,5-9, ,LMH,SN,M,2,0, 
Malus tschonoskii,"Pillar apple, Crabapple",Tree,12.0,3-8,M,LMH,SN,M,3,0, 
Malus x adstringens, ,Tree,0.0,3-7, ,LMH,SN,M,2,0, 
Malus x astracanica, ,Tree,5.0,3-7, ,LMH,SN,M,2,0, 
Malus x micromalus,Kaido Crab Apple,Shrub,4.0,4-8, ,LMH,SN,M,2,0, 
Malus x robusta, ,Tree,12.0,3-7, ,LMH,SN,M,2,0, 
Malus x soulardii, ,Shrub,5.0,4-8, ,LMH,SN,M,2,0, 
Malus yunnanensis,Crabapple,Tree,10.0,3-8,M,LMH,SN,M,2,0, 
Malva alcea,"Vervain mallow, Hollyhock Mallow",Perennial,1.2,4-8,F,LMH,SN,M,5,1,2
Malva excisa, ,Perennial,1.2,4-8, ,LMH,SN,M,4,1, 
Malva meluca, ,Annual,1.2,-, ,LMH,SN,M,2,0, 
Malva mohileviensis, ,Annual,1.2,-, ,LMH,SN,M,3,1, 
Malva moschata,Musk Mallow,Perennial,0.8,3-10,M,LMH,SN,M,5,2,2
Malva neglecta,"Dwarf Mallow, Common mallow",Annual,0.6,4-8, ,LMH,SN,DM,4,2,0
Malva nicaeensis,Bull Mallow,Perennial,0.5,6-9, ,LMH,SN,M,3,1, 
Malva parviflora,"Cheeseweed, Cheeseweed mallow",Annual,0.5,0-0, ,LMH,SN,M,3,2, 
Malva pusilla,"Dwarf Mallow, Low mallow",Annual,0.3,5-9, ,LMH,SN,M,4,2, 
Malva sylvestris,"Mallow, High mallow, French Hollyhock, Common Mallow, Tree Mallow, Tall Mallow",Biennial/Perennial,0.5,4-8,F,LMH,SN,M,3,3,3
Malva verticillata,"Chinese Mallow, Cluster mallow",Annual/Biennial,1.7,6-12, ,LMH,SN,M,5,2,1
Malvastrum lateritium, ,Perennial,0.7,7-10, ,LMH,SN,M,2,0, 
Mammea americana,"Mammee Apple, Mammey",Tree,18.0,10-12,M,LMH,SN,M,4,2,3
Mandragora officinarum,Mandrake,Perennial,0.1,6-9, ,LM,SN,DM,1,2, 
Mangifera indica,"Mango, Bowen Mango",Tree,25.0,10-12,M,LMH,N,M,5,3,3
Mangifera kemanga,Kemang,Tree,30.0,10-12,M,LMH,N,M,4,0,0
Mangifera rubropetala,Red petaled mango,Tree,16.0,10-12,M,LMH,N,M,4,0,0
Manicaria saccifera,"Ubussu, Troolie Palm",Tree,10.0,11-12,M,LMH,SN,MWe,2,2,4
Manihot caerulescens,Manicoba,Shrub,3.5,10-12,M,LM,N,DM,0,0,3
Manihot carthaginensis glaziovii,"Ceara Rubber Tree, Tree cassava",Tree,6.0,10-12,F,LMH,N,DMWe,2,2,3
Manihot dichotoma,"Jequie manicoba, Manihot rubber tree",Tree,5.0,10-12,F,LMH,N,DM,0,0,1
Manihot esculenta,"Cassava, Tapioca Plant, Yuca",Shrub,3.0,9-12,M,LMH,FSN,DM,5,2,2
Manihot heptaphylla,Manicoba de Sao Francisco,Tree,6.0,10-12,M,LM,N,DM,0,0,3
Manilkara bidentata,"Balata, bulletwood, bully tree",Tree,30.0,10-12,M,MH,SN,MWe,2,2,4
Manilkara discolor,"Red milkwood, Silvery milkwood",Tree,20.0,10-12,M,LMH,SN,DM,4,0,2
Manilkara huberi,"Cow Tree, Massaranduba. Black balata",Tree,40.0,10-12,M,LMH,N,M,3,0,3
Manilkara zapota,"Sapodilla, Nispero",Tree,25.0,10-12,S,LMH,N,DM,5,2,4
Mansonia altissima,Mansonia,Tree,35.0,10-12,F,LMH,N,DM,0,2,4
Marah fabaceus,"Bigroot, California manroot",Perennial Climber,6.0,7-10, ,LMH,N,M,1,0, 
Marah macrocarpus,"Chilicothe, Cucamonga manroot",Perennial Climber,5.0,7-10,F,LMH,N,DM,0,2, 
Maranta arundinacea,Arrowroot,Perennial,1.0,10-12,M,LMH,FSN,MWe,4,3,2
Margyricarpus pinnatus,Pearl Berry,Shrub,0.3,8-11,M,LMH,SN,M,2,1, 
Marrubium vulgare,"White Horehound, Horehound",Perennial,0.5,3-7, ,LMH,N,DM,1,3,3
Marsdenia roylei, ,Climber,0.0,-, ,LMH,SN,M,0,1, 
Marsdenia tenacissima,Rajmahal Hemp,Climber,10.0,10-12, ,LMH,SN,M,0,0,4
Marsilea drummondii,"Common Nardoo, Nardoo",Fern,0.3,8-11, ,LMH,SN,WeWa,1,0, 
Marsilea mutica,"Nardoo, Australian Water-Clover",Fern,0.9,8-11, ,LMH,SN,M,1,0, 
Marsilea quadrifolia,"Water Clover, European waterclover",Fern,0.2,4-8, ,LM,SN,MWeWa,1,2,0
Marsippospermum grandiflorum, ,Perennial,0.3,-, ,LM,SN,MWe,0,0, 
Matricaria matricarioides,Pineapple Weed,Annual,0.3,5-9, ,LMH,N,DM,1,2, 
Matricaria recutita,German Camomile,Annual,0.5,5-9, ,LMH,N,DM,1,5, 
Matteuccia orientalis, ,Fern,0.6,4-8, ,LMH,S,M,1,0, 
Matteuccia pensylvanica,Ostrich Fern,Fern,0.6,-, ,LMH,S,M,2,0, 
Matteuccia struthiopteris,Ostrich Fern,Fern,1.0,2-7,M,LMH,S,M,2,1,2
Matthiola incana,"Stock, Tenweeks stock, Gillyflower, Brompton Stock",Annual/Perennial,0.6,5-9,F,LMH,N,M,2,1, 
Mauritia flexuosa,"Buriti Palm, Aguaje Palm",Tree,25.0,11-12,S,LMH,SN,MWe,4,2,3
Maytenus boaria,"Mayten Tree, Mayten",Tree,10.0,7-10,S,LMH,SN,M,1,0, 
Maytenus obtusifolia,Blunt folia Maytenus,Tree,25.0,10-12,M,LMH,N,DM,2,4,2
Mazus miquelii,Miquel's mazus,Perennial,0.2,0-0, ,LMH,N,MWe,1,0, 
Mazus pumilus,Japanese mazus,Annual,0.2,0-0, ,LMH,N,M,1,1, 
Mazus stachydifolius,Dan Dao Zi Cai,Perennial,0.4,-, ,LMH,N,M,1,0, 
Meconopsis aculeata, ,Perennial,0.6,6-9, ,LMH,S,M,1,2, 
Meconopsis grandis,Blue Poppy,Perennial,1.0,4-8, ,LMH,S,M,1,0, 
Meconopsis napaulensis,Himalayan Poppy,Perennial,2.0,7-10, ,LMH,S,M,1,1, 
Medeola virginiana,Indian Cucumber Root,Perennial,0.3,3-7, ,LM,S,M,4,1,1
Medicago arborea,Moon Trefoil,Shrub,2.0,7-10, ,LMH,N,DM,2,0, 
Medicago lupulina,Black Medick,Annual/Perennial,0.5,4-8,M,LMH,N,M,2,1,4
Medicago polymorpha,"Toothed Bur-Clover, Burclover",Annual,0.6,0-0, ,LM,N,DM,2,0,0
Medicago sativa,"Alfalfa, Yellow alfalfa",Perennial,1.0,4-8,M,LMH,N,DM,4,3,4
Meehania urticifolia, ,Perennial,0.3,4-8, ,LMH,S,M,1,0, 
Megacarpaea delavayi, ,Perennial,0.8,-, ,LM,N,M,1,0, 
Megacarpaea gigantea, ,Perennial,1.8,-, ,LM,N,M,3,0, 
Megacarpaea megalocarpa, ,Perennial,0.3,6-9, ,LM,N,DM,3,0, 
Megacarpaea polyandra, ,Perennial,1.8,6-9, ,LM,N,M,2,0, 
1 2 3 4 5,1,2,3,4,5,,,,,,
Megacodon stylophorus, ,Perennial,2.0,6-9, ,LMH,S,Mwe,2,1, 
Melaleuca alternifolia,Tea Tree,Shrub,6.0,8-11, ,LMH,N,M,0,5, 
Melaleuca bracteata,River teatree,Shrub,6.0,0-0, ,LMH,N,M,0,2, 
Melaleuca hypericifolia,Tea Tree,Shrub,3.0,8-11, ,LMH,SN,M,0,2, 
Melaleuca leucadendra,"Paperbark, Weeping Paperbark",Tree,30.0,10-12,F,LMH,N,M,2,4,3
Melaleuca linariifolia,"Flax-Leaved Paper-Bark, Cajeput tree",Shrub,10.0,8-11, ,LMH,N,M,0,3, 
Melaleuca thymifolia,Thymeleaf melaleuca,Shrub,1.0,8-11, ,LMH,N,M,0,2, 
Melaleuca uncinata,Broom honeymyrtle,Shrub,2.0,0-0, ,LMH,N,DM,0,1, 
Melanthium virginicum,Bunchflower,Perennial,1.7,4-8, ,LMH,SN,MWe,0,1, 
Melastoma dodecandrum, ,Shrub,0.3,-, ,LMH,SN,M,0,1, 
Melia azederach,"Bead Tree, Pride of India, Chinaberry",Tree,9.0,7-12,F,LMH,N,DM,3,3,4
Melianthus major,Honey Flower,Shrub,3.0,7-10,M,LMH,SN,M,3,1,1
Melianthus minor,Honey Flower,Shrub,2.0,7-10,M,LMH,SN,M,3,0, 
Melichrus procumbens,Jam Tarts,Shrub,1.5,-, ,LMH,SN,M,1,0, 
Melichrus urceolatus, ,Shrub,0.9,-, ,LMH,SN,M,1,0, 
Melicoccus bijugatus,"Mamoncillo, Spanish Lime, Guayo",Tree,18.0,9-12,S,LMH,SN,DM,4,2,2
Melicope ternata, ,Tree,6.0,9-11, ,LM,SN,M,1,1, 
Melicytus ramiflorus,Whitey Wood,Tree,9.0,8-11, ,LMH,N,M,1,0, 
Melilotus albus,White Melilot,Annual/Biennial,1.2,-,F,LMH,N,DM,2,2, 
Melilotus altissimus,"Tall Melilot, Tall yellow sweetclover",Biennial/Perennial,1.2,0-0, ,LMH,SN,DM,2,0, 
Melilotus elegans,Elegant sweetclover,Annual,1.5,0-0, ,LMH,N,DM,1,0, 
Melilotus indicus,Annual Yellow Sweetclover,Annual,1.0,5-9, ,LMH,N,DM,1,2, 
Melilotus officinalis,"Melilot, Sweetclover",Annual/Biennial,1.2,0-0, ,LMH,N,DM,2,3,0
Melilotus suaveolens,Sweetclover,Annual/Biennial,1.0,0-0, ,LMH,N,DM,1,1, 
Melilotus wolgicus,Sweetclover,Biennial,1.2,0-0, ,LMH,N,DM,1,0, 
Melissa officinalis,"Lemon Balm, Common balm, Bee Balm, Sweet Balm, Lemon Balm",Perennial,0.7,4-8,F,LM,SN,DM,3,5,3
Melittis melissophyllum,Bastard Balm,Perennial,0.3,5-9, ,LMH,S,M,1,1, 
Melocanna baccifera,Berry Bamboo. Mali bamboo,Bamboo,15.0,10-12,F,MH,SN,M,3,2,3
Menispermum canadense,"Canada Moonseed, Common moonseed",Climber,3.6,4-8,F,LMH,SN,M,0,2, 
Menispermum davuricum, ,Climber,3.6,4-8,F,LMH,SN,M,0,2, 
Mentha aquatica,Water Mint,Perennial,1.0,5-9, ,LMH,SN,MWeWa,3,3,3
Mentha arvensis,"Corn Mint, Wild mint",Perennial,0.5,4-8, ,LMH,SN,DM,3,2,3
Mentha arvensis piperascens,Japanese Mint,Perennial,0.5,4-8, ,LMH,SN,M,3,2, 
Mentha arvensis villosa,American Wild Mint,Perennial,0.6,4-8, ,LMH,SN,M,3,2, 
Mentha asiatica,Asian Mint,Perennial,1.0,-, ,LMH,SN,M,3,2, 
Mentha australis, ,Perennial,0.5,-, ,LMH,SN,M,0,2, 
Mentha cervina,Hart's Pennyroyal,Perennial,0.3,6-9, ,LMH,SN,M,3,2, 
Mentha cunninghamia, ,Perennial,0.0,-, ,LMH,SN,M,0,2, 
Mentha diemenica, ,Perennial,0.1,-, ,LMH,SN,M,2,2, 
Mentha longifolia,Horsemint,Perennial,1.0,5-9, ,LMH,SN,M,2,2, 
Mentha pulegium,Pennyroyal,Perennial,0.4,6-9, ,LMH,SN,M,3,3,0
Mentha requienii,"Corsican Mint, Mint",Perennial,0.1,5-9, ,LMH,SN,M,3,2,3
Mentha satureioides,Native Pennyroyal,Perennial,0.3,5-9, ,LMH,SN,M,2,2, 
Mentha species, ,Perennial,0.0,-, ,LMH,SN,M,2,2, 
Mentha spicata,Spearmint,Perennial,0.6,3-7, ,LMH,SN,M,4,3,3
Mentha suaveolens,"Round-Leaved Mint, Apple mint, Pineapple Mint",Perennial,1.0,5-10,F,LMH,SN,M,2,2,2
Mentha x gracilis,Ginger Mint,Perennial,0.5,5-9, ,LMH,SN,M,3,2, 
Mentha x piperita citrata,"Eau De Cologne Mint, Eau de Cologne Mint, Peppermint",Perennial,0.3,3-9,F,LMH,SN,M,2,2,2
Mentha x piperita officinalis,White Peppermint,Perennial,0.5,3-7, ,LMH,SN,M,3,5,3
Mentha x piperita vulgaris,Black Peppermint,Perennial,0.5,3-7, ,LMH,SN,M,4,5, 
Mentha x smithiana,Red Raripila Mint,Perennial,1.0,5-9, ,LMH,SN,M,3,2, 
Mentha x villosa alopecuroides,"Apple Mint, Bowles' Mint",Perennial,0.6,4-8, ,LMH,SN,M,4,2,3
Mentzelia albicaulis,Whitestem Blazing Star,Annual,0.3,-, ,LMH,N,DM,2,1, 
Mentzelia multiflora,"Manyflowered Mentzelia, Adonis blazingstar",Perennial,0.0,0-0, ,LMH,N,DM,2,1, 
Mentzelia pumila,Dwarf Mentzelia,Perennial,0.0,-, ,LMH,N,DM,2,1, 
Menyanthes trifoliata,"Bogbean, Buckbean, Marsh Trefoil,",Perennial,0.3,2-7,F,LMH,N,WeWa,2,3, 
Menziesia ferruginea,"False Huckleberry, Rusty menziesia",Shrub,1.8,5-9, ,LM,SN,M,2,1, 
Mercurialis annua,Annual Mercury,Annual,0.5,-, ,LMH,N,M,1,1, 
Mercurialis leiocarpa, ,Perennial,0.1,-, ,LMH,SN,M,0,0, 
Mercurialis perennis,Dog's Mercury,Perennial,0.3,4-8,F,LMH,FS,M,0,1, 
Mertensia bella,Beautiful bluebells,Perennial,0.6,0-0, ,LMH,SN,MWe,1,0, 
Mertensia ciliata,"Mountain Bell, Tall fringed bluebells",Perennial,0.8,4-8, ,LMH,SN,MWe,1,1, 
Mertensia longiflora,Small bluebells,Perennial,0.4,3-7, ,LMH,SN,M,1,0, 
Mertensia maritima,Oyster Plant,Perennial,0.2,3-7, ,LM,N,DM,3,0, 
Mertensia oblongifolia,Oblongleaf bluebells,Perennial,0.3,4-8, ,LMH,SN,MWe,1,0, 
Mertensia paniculata,"Tall bluebells, Alaska tall bluebells, Northern bluebells, Eastwood's bluebells",Perennial,0.8,4-8, ,LMH,SN,MWe,1,0, 
Mesembryanthemum crystallinum,"Ice Plant, Common iceplant",Perennial,0.1,8-11, ,LMH,N,DM,3,1,0
Mespilus germanica,Medlar,Tree,6.0,5-8,M,LMH,SN,M,4,1,1
Mesua ferrea,"Surli nut, Poached Egg Tree",Tree,18.0,10-12,S,LMH,SN,M,3,2,3
Metaplexis japonica,Rough potato,Climber,8.0,0-0, ,LMH,SN,M,2,2, 
Metasequoia glyptostroboides,Dawn Redwood,Tree,15.0,5-8,F,LMH,N,DMWeWa,0,0, 
