Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Ocotea kenyensis,"Transvaal stinkwood, stinkhout",Tree,20.0,10-12,F,LMH,N,M,0,2,4
Ocotea porosa,"Brazilian-walnut, imbuia",Tree,18.0,10-12,S,LMH,N,M,0,0,4
Octomeles sumatrana,Ilimo Tree,Tree,50.0,10-12,F,MH,N,M,2,2,4
Oemleria cerasiformis,"Oso Berry, Indian plum",Shrub,2.5,5-9, ,LMH,S,M,2,1, 
Oenanthe aquatica,"Water Dropwort, Fineleaf waterdropwort",Perennial,1.5,0-0, ,LMH,N,WeWa,0,2, 
Oenanthe javanica,"Water Dropwort, Java waterdropwort, Stolon waterdropwort",Perennial,1.0,9-11, ,LMH,N,WeWa,3,2, 
Oenanthe peucidanifolia, ,Perennial,1.0,-, ,LMH,N,We,1,0, 
Oenanthe pimpinelloides,"Meadow Parsley, Corkyfruit waterdropwort",Perennial,1.0,7-10, ,LMH,N,MWe,1,0, 
Oenanthe sarmentosa,"Water Dropwort,Water parsely",Perennial,1.0,0-0, ,LMH,N,MWe,3,1, 
Oenocarpus bataua,Pataua Palm. Bataua,Tree,20.0,10-12,F,MH,N,MWe,3,2,3
Oenocarpus distichus,"Pataua, Bacaba, White bacaba",Tree,8.0,10-12,S,LMH,N,M,3,2,2
Oenothera albicaulis,Whitest Evening Primrose,Annual/Biennial,0.3,4-8, ,LM,N,DM,2,1, 
Oenothera biennis,"Evening Primrose, Sun Drop, Common evening primrose",Biennial,1.2,4-8, ,LM,N,DM,3,5,3
Oenothera brevipes,Golden Suncup,Annual,0.3,-, ,LM,N,DM,2,0, 
Oenothera elata hookeri,Hooker's Evening Primrose,Biennial/Perennial,0.8,6-9, ,LM,N,DM,2,1,2
Oenothera glazioviana,"Large-Flower Evening Primrose, Redsepal evening primrose",Biennial,1.5,3-7, ,LM,N,DM,2,2, 
Oenothera lamarckiana, ,Biennial,1.0,-, ,LM,N,DM,1,0, 
Oenothera odorata, ,Perennial,0.9,4-8, ,LM,N,DM,1,0,2
Okoubaka aubrevillei,Okoubaka tree,Tree,23.0,10-12,M,LMH,N,DM,0,4,2
Oldenlandia diffusa,Snake-Needle Grass,Annual,0.3,7-10, ,LMH,S,M,0,3, 
Olea europaea,"Olive, African olive, European olive",Tree,10.0,8-10,S,LMH,N,DM,4,3,0
Olearia avicenniifolia,Akeake,Shrub,3.0,7-10, ,LM,N,M,0,0, 
Olearia ilicifolia, ,Shrub,3.0,7-10, ,LM,N,M,0,0, 
Olearia macrodonta, ,Shrub,6.0,7-10,M,LMH,N,M,0,0, 
Olearia paniculata, ,Shrub,6.0,8-11, ,LMH,N,M,0,0, 
Olearia solandri, ,Shrub,4.0,8-11,S,LMH,N,M,0,0, 
Olearia traversii, ,Shrub,10.0,8-11,M,LMH,N,M,0,0, 
Olearia virgata, ,Shrub,3.5,6-9,F,LMH,N,M,0,0, 
Olearia x haastii, ,Shrub,2.5,7-10, ,LMH,N,M,0,0, 
Olneya tesota,"Desert ironwood, Ironwood",Tree,9.0,0-0,M,LMH,SN,M,2,0, 
Ongokea gore,Boleko Nut,Tree,30.0,10-12,M,LMH,SN,DM,2,2,4
Onobrychis viciifolia,Sainfoin,Perennial,1.0,5-9, ,LM,N,M,1,0,4
Onoclea sensibilis,Sensitive Fern,Fern,0.5,4-8,F,LMH,FS,MWe,2,2,2
Ononis repens,"Rest Harrow, Common restharrow",Perennial,0.6,5-9, ,LMH,N,DM,2,1, 
Ononis spinosa,Spiny Rest Harrow,Perennial,0.6,5-9, ,LMH,N,DM,2,2,3
Onopordum acanthium,"Scotch Thistle, Scotch cottonthistle",Biennial,1.5,5-9,S,LMH,SN,DM,2,1,0
Onopordum illyricum,"Cotton Thistle, Illyrian cottonthistle",Biennial,1.3,6-9, ,LMH,SN,M,1,0,0
Onosma bracteatum, ,Perennial,0.4,-, ,LM,N,DM,0,2, 
Onosma echioides,Onosma,Perennial,0.3,6-9, ,LM,N,DM,0,1, 
Onosma frutescens, ,Perennial,0.3,7-10, ,LM,N,DM,0,0, 
Onosma hispidum, ,Perennial,0.4,-, ,LM,N,DM,1,1, 
Ophioglossum reticulatum,Adder's tongue fern,Fern,0.2,10-12,M,LM,SN,MWe,4,0,0
Ophioglossum vulgatum,"Adder's Tongue, Southern adderstongue",Fern,0.3,4-8, ,LMH,N,M,1,2, 
Ophiopogon japonicus,"Snake's Beard, Dwarf lilyturf, Mondo Grass, Monkey Grass, Dwarf Lilyturf",Perennial,0.3,7-11,S,LM,SN,MWeWa,2,3, 
Ophrys apifera,Bee Orchid,Perennial,0.5,6-9, ,LMH,SN,DM,2,2, 
Ophrys araneola, ,Perennial,0.5,6-9, ,LMH,SN,M,2,2, 
Ophrys bertolonii, ,Perennial,0.4,6-9, ,LMH,SN,M,2,2, 
Ophrys bombyliflora, ,Perennial,0.3,7-10, ,LMH,SN,M,2,2, 
Ophrys fusca,Brown Bee Orchid,Perennial,0.4,6-9, ,LMH,SN,M,2,2, 
Ophrys holoserica,Late Spider Orchid,Perennial,0.6,5-9, ,LMH,SN,DM,2,2, 
Ophrys insectifera,Fly Orchid,Perennial,0.5,5-9, ,LMH,SN,M,2,2, 
Ophrys iricolor, ,Perennial,0.3,7-10, ,LMH,SN,M,2,2, 
Ophrys lutea,Yellow Bee Orchid,Perennial,0.3,7-10, ,LMH,SN,M,2,2, 
Ophrys scolopax,Woodcock Orchid,Perennial,0.5,7-10, ,LMH,SN,M,2,2, 
Ophrys sphegodes,Early Spider Orchid,Perennial,0.5,5-9, ,LMH,SN,M,2,2, 
Ophrys tenthredinifera,Sawfly Orchid,Perennial,0.5,7-10, ,LMH,SN,M,2,2, 
Ophrys vernixia, ,Perennial,0.3,7-10, ,LMH,SN,M,2,2, 
Oplopanax horridus,Devil's Club,Shrub,2.0,4-8, ,LMH,FS,M,2,2, 
Oplopanax japonicus, ,Shrub,3.0,5-9, ,LMH,FS,M,2,1, 
Opopanax chironium,Opopanax,Perennial,1.8,5-9, ,LMH,N,DM,0,1, 
Opuntia compressa,"Eastern Prickly Pear, Prickly Pear Cactus",Perennial,0.2,8-10,F,LM,N,D,3,1,2
Opuntia dillenii,"Dillen prickly pear,",Perennial,1.0,10-12,M,LM,N,DM,3,0,3
Opuntia erinacea,Mojave Prickly Pear,Perennial,0.5,8-11, ,LM,N,D,2,0, 
Opuntia ficus-indica,"Prickly Pear, Barbary fig",Perennial,5.0,8-11, ,LM,N,D,3,2, 
Opuntia fragilis,"Prickly Pear, Brittle pricklypear",Perennial,0.1,7-10, ,LM,N,D,2,1,0
Opuntia howeyi, ,Perennial,0.0,-, ,LM,N,D,2,0, 
Opuntia imbricata,Tree Chola,Perennial,3.0,8-11, ,LM,N,D,2,0,0
Opuntia littoralis,Western Prickly Pear,Perennial,0.6,-, ,LM,N,D,2,0, 
Opuntia macrorhiza,Twist-Spine Prickly Pear,Perennial,0.1,8-11, ,LM,N,D,2,0, 
Opuntia microdasys,"Bunny Ears, Angel's-wings",Perennial,0.6,7-10, ,LM,N,D,2,0, 
Opuntia phaeacantha,"Bastard Fig, Tulip pricklypear",Perennial,0.5,8-11, ,LM,N,D,2,1, 
Opuntia polyacantha,"Plains Prickly Pear, El Paso pricklypear, Grizzlybear pricklypear, Navajo Bridge pricklypear, Hairsp",Perennial,0.2,3-7, ,LM,N,D,3,1,0
Opuntia ramosissima,Branched Pencil Cholla,Perennial,0.6,7-10, ,LM,N,D,3,0,0
Opuntia tomentosa,"Velvet prickly pear, Woollyjoint Pricklypear",Perennial,4.5,9-12,M,LM,N,DM,3,0,3
Orchis coriophora,Bug Orchis,Bulb,0.3,4-8, ,LMH,N,M,2,2, 
Orchis italica, ,Bulb,0.3,4-8, ,LMH,N,M,2,2, 
Orchis laxiflora,Marsh Orchis,Bulb,0.8,4-8, ,LMH,N,MWe,2,2, 
Orchis mascula,Early Purple Orchis,Bulb,0.6,4-8, ,LMH,SN,DM,2,2, 
Orchis militaris,Military Orchis,Bulb,0.6,4-8, ,LMH,SN,M,2,2, 
Orchis morio,"Green-Winged Orchid, Green-winged orchid",Bulb,0.3,4-8, ,LMH,N,DM,2,2, 
1 2 3,1,2,3,,,,,,,,
Orchis ustulata,Dark-Winged Orchis,Bulb,0.2,4-8, ,LMH,N,MWe,2,2, 
Oreocnide integrifolia,Wild Rhea,Tree,12.0,10-12,S,LMH,FS,MWe,0,0,4
Oreomyrrhis hookeri, ,Perennial,0.1,-, ,LM,N,M,1,0, 
Origanum compactum, ,Perennial,0.3,-, ,LMH,N,DM,1,0, 
Origanum dictamnus,"Dittany Of Crete, Hop Marjoram",Perennial,0.2,7-9,M,LMH,N,DM,2,1, 
Origanum glandulosum, ,Perennial,0.0,-, ,LMH,N,DM,1,0, 
Origanum isthmicum, ,Perennial,0.0,-, ,LMH,SN,DM,1,0, 
Origanum majorana,Sweet Marjoram,Perennial,0.6,6-9, ,LMH,SN,DM,3,3,3
Origanum onites,Pot Marjoram,Perennial,0.3,7-10, ,LMH,SN,DM,3,1, 
Origanum syriacum,Bible Hyssop,Perennial,1.0,7-10, ,LMH,SN,DM,2,0, 
Origanum virens, ,Perennial,1.0,-, ,LMH,SN,DM,1,0, 
Origanum vulgare,"Oregano, Pot Marjoram",Perennial,0.6,4-10,M,LMH,SN,DM,4,3,5
Origanum vulgare hirtum,Greek Oregano,Perennial,0.6,4-8, ,LMH,SN,DM,4,3,3
Origanum x hybridum, ,Perennial,0.3,7-10, ,LMH,SN,DM,1,0, 
Origanum x majoricum,Hardy Marjoram,Perennial,0.6,6-9, ,LMH,SN,DM,2,2, 
Orixa japonica, ,Shrub,3.0,5-9, ,LMH,FSN,DM,2,1, 
Ornithogalum narbonense,Star Of Bethlehem,Bulb,0.4,6-9, ,LMH,SN,M,1,0, 
Ornithogalum pyrenaicum,"Bath Asparagus, Pyrenees star of Bethlehem",Bulb,0.6,5-9, ,LMH,SN,M,2,0, 
Ornithogalum umbellatum,"Star Of Bethlehem, Dove's Dung",Bulb,0.3,6-9,F,LMH,SN,M,3,1,0
Ornithopus sativus,"Serradella, Common bird's-foot",Annual/Perennial,0.7,0-0, ,LMH,SN,M,0,0, 
Orobanche ammophyla,Lie Dang,Biennial,0.4,-, ,LMH,FSN,M,2,2, 
Orobanche californica,"California Broomrape, Jepson's broomrape",Perennial,0.1,0-0, ,LMH,FSN,M,2,1, 
Orobanche cernua,Nodding broomrape,Perennial,0.3,0-0, ,LMH,FSN,M,1,0, 
Orobanche fasciculata,"Cancer Root, Clustered broomrape",Perennial,1.0,0-0, ,LMH,FSN,M,1,2, 
Orobanche grayana, ,Perennial,0.0,-, ,LMH,SN,M,1,1, 
Orobanche ludoviciana,"Broom Rape, Louisiana broomrape, Manyflower broomrape",Perennial,1.5,0-0, ,LMH,FSN,M,1,1, 
Orobanche minor,"Lesser Broomrape, Hellroot",Perennial,0.5,0-0, ,LMH,SN,M,0,0,0
Orobanche pinorum,Conifer broomrape,Perennial,0.0,0-0, ,LMH,SN,M,1,1, 
Orobanche tuberosa,Ground Cone,Perennial,0.1,-, ,LMH,FSN,M,1,1, 
Orobanche uniflora,Oneflowered broomrape,Perennial,0.3,0-0, ,LMH,SN,M,1,1, 
Orogenia linearifolia,"Indian Potato, Great Basin Indian potato",Perennial,0.2,0-0, ,LM,N,M,4,0, 
Orontium aquaticum,Golden Club,Perennial,0.5,6-9, ,LMH,N,WeWa,3,0, 
Orostachys japonica,Rock Pine,Biennial/Perennial,0.1,-, ,LM,SN,M,0,2, 
Orthilia secunda,Sidebells Wintergreen,Perennial,0.1,4-8, ,LM,FSN,M,1,1, 
Orthosiphon aristatus,"Java Tea, Cat's Whiskers",Perennial,1.0,9-12,F,LMH,FSN,M,0,4,0
Orychophragmus violaceus, ,Annual/Biennial,0.3,6-9, ,LMH,N,M,1,0, 
Oryza hybrids,Perennial Rice,Perennial,2.0,7-12,F,LMH,N,MWeWa,4,2,2
Oryza longistaminata,Perennial wild rice,Perennial,1.5,10-12,F,LMH,N,MWeWa,2,0,2
Oryza sativa,"Rice, Common Rice",Annual,1.8,10-12,F,LMH,N,MWeWa,5,2,2
Oryzopsis asperifolia,"Mountain Rice, Roughleaf ricegrass",Perennial,0.5,0-0, ,LMH,N,M,3,0, 
Osbeckia chinensis, ,Perennial,0.5,8-11, ,LMH,SN,M,0,2, 
Osmanthus americana, ,Tree,15.0,-, ,LMH,SN,M,1,0, 
Osmanthus decorus, ,Shrub,3.0,6-9, ,LMH,SN,DM,0,0, 
Osmanthus delavayi, ,Shrub,3.5,6-9,S,LMH,SN,DM,0,0, 
Osmanthus fragrans,Fragrant Olive,Shrub,6.0,8-11, ,LMH,SN,M,2,2, 
Osmanthus heterophyllus,"Holly Olive, Holly osmanthus, Chinese Holly, Holly Tea Olive, False Holly",Shrub,4.0,6-9,S,LMH,SN,M,0,0, 
Osmanthus x burkwoodii, ,Shrub,3.0,5-9,S,LMH,SN,M,0,0, 
Osmorhiza aristata, ,Perennial,0.6,-, ,LMH,SN,M,3,0, 
Osmorhiza chilensis, ,Perennial,0.8,5-9, ,LMH,SN,M,3,0, 
Osmorhiza claytonii,"Woolly Sweet-Cicely, Clayton's sweetroot",Perennial,1.0,5-9, ,LMH,SN,M,3,1,1
Osmorhiza longistylis,"Aniseroot, Longstyle sweetroot",Perennial,1.2,5-9, ,LMH,SN,M,3,1,1
Osmorhiza obtusa, ,Perennial,1.0,-, ,LMH,SN,M,3,0, 
Osmorhiza occidentalis,"Western Sweet-Cicely, Western sweetroot",Perennial,1.0,5-9, ,LMH,SN,M,3,2, 
Osmunda asiatica, , ,0.0,-, ,LMH,SN,M,0,0, 
Osmunda cinnamomea,Cinnamon Fern,Fern,0.6,4-8,M,LMH,SN,MWe,2,1, 
Osmunda claytoniana,Interrupted Fern,Fern,0.5,3-7, ,LMH,SN,MWe,2,1, 
Osmunda japonica,Zenmai,Fern,1.0,5-9, ,LMH,SN,MWe,2,0, 
Osmunda regalis,"Royal Fern, Flowering Fern",Fern,2.0,4-9,M,LMH,SN,MWe,0,2, 
Osteomeles obtusifolia, ,Shrub,0.0,-, ,LMH,N,M,1,0, 
Osteomeles schwerinae, ,Shrub,2.0,7-10, ,LMH,N,DM,1,0, 
Osteomeles subrotunda, ,Shrub,2.0,7-10, ,LMH,N,DM,1,0, 
Ostrya carpinifolia,Hop Hornbeam,Tree,15.0,5-9, ,LMH,SN,DM,0,0, 
Ostrya virginiana,"Ironwood, Hophornbeam, Hop Hornbeam American, Hop Hornbeam Eastern",Tree,15.0,3-9,S,LMH,SN,M,0,1, 
Oxalis acetosella,Wood Sorrel,Perennial,0.1,3-7,F,LMH,FSN,M,3,2,3
Oxalis adenophylla,Sauer Klee,Perennial,0.2,4-8, ,LMH,SN,M,0,0, 
Oxalis articulata,Pink Sorrel,Perennial,0.2,7-10, ,LM,N,M,3,0, 
Oxalis barrelieri,Barrelier's woodsorrel,Perennial,0.0,0-0, ,LM,N,DM,2,0, 
Oxalis bifida, ,Bulb,0.3,8-11, ,LM,N,DM,2,0, 
Oxalis corniculata,"Yellow Sorrel, Creeping woodsorrel",Annual/Perennial,0.1,4-8, ,LMH,N,DM,2,2,0
Oxalis corymbosa,"Lilac Oxalis, Pink woodsorrel",Perennial,0.2,7-10, ,LMH,N,DM,2,0, 
Oxalis deppei,Iron Cross Plant,Bulb,0.3,7-10, ,LM,N,M,4,0, 
Oxalis enneaphylla,Scurvy Grass,Perennial,0.1,5-9, ,LM,N,DM,2,0, 
Oxalis europaea, ,Annual/Perennial,0.4,-, ,LM,N,DM,2,0, 
Oxalis exilis,"Least Yellow Sorrel, Shady woodsorrel",Annual/Perennial,0.1,4-8, ,LMH,N,DM,2,2, 
Oxalis frutescens,Shrubby woodsorrel,Perennial,0.0,0-0, ,LM,N,DM,2,0, 
Oxalis grandis,Great Yellow Woodsorrel,Annual/Perennial,0.2,5-7,F,LMH,FS,M,2,1,1
Oxalis lasiandra, ,Perennial,0.3,8-11, ,LM,SN,M,0,0, 
Oxalis magellanica, ,Perennial,0.0,5-9, ,LM,SN,DM,2,0, 
Oxalis montana,Mountain Wood Sorrel,Perennial,0.1,0-0, ,LMH,S,M,2,0,1
Oxalis oregana,Redwood Sorrel,Perennial,0.2,6-9, ,LMH,FSN,M,3,1,3
Oxalis pes-caprae,Bermuda Buttercup,Perennial,0.2,8-11, ,LM,N,DM,2,0, 
Oxalis stricta,"Yellow Wood Sorrel, Common yellow oxalis, Common Yellow Wood Sorrel, Oxalis",Annual,0.3,0-0,F,LM,N,DM,2,1,0
Oxalis tetraphylla, ,Perennial,0.1,7-10, ,LM,N,DM,3,0, 
Oxalis triangularis,Oxalis,Perennial,0.2,10-11,M,LM,SN,DM,3,0, 
Oxalis tuberosa,Oca,Perennial,0.5,6-9, ,LM,N,M,5,0, 
Oxalis violacea,Violet Wood Sorrel,Bulb,0.3,4-8, ,LMH,SN,DM,3,1, 
Oxandra lanceolata,"Black lancewood, lancewood, haya prieta",Tree,10.0,10-12,M,LMH,N,M,0,0,4
Oxandra laurifolia,"Yaya, lancewood",Tree,10.0,10-12,M,LMH,N,M,0,0,4
Oxydendrum arboreum,"Sorrel Tree, Sourwood",Tree,10.0,5-8,S,LM,SN,M,3,2, 
Oxyria digyna,"Mountain Sorrel, Alpine mountainsorrel",Perennial,0.5,2-8, ,LMH,SN,M,3,1,0
Oxytenanthera abyssynica,Savanah Bamboo,Bamboo,12.0,10-12,F,LMH,N,DM,2,2,3
Oxytropis lambertii,"Crazy Weed, Purple locoweed",Perennial,0.3,3-7, ,LM,N,DM,2,0,0
Rauvolfia serpentina,"Rauwolfia, Ajmaline, Java devil-pepper",Shrub,1.5,10-12,M,LMH,SN,M,0,4,0
Rhynchoryza subulata,Arroz bravo,Perennial,0.3,9-12,F,LMH,N,MWe,3,0,0
Senefeldera verticillata,Senefeldera,Tree,12.0,10-12,F,LMH,N,M,0,0,4
Solidago rigida,"Stiff Goldenrod, Flat Topped Goldenrod, Stiff Goldenrod",Perennial,1.2,3-9,F,LMH,SN,M,0,2, 
Swertia bimaculata, ,Annual/Biennial,0.6,6-9, ,LMH,SN,M,1,0, 
Thymus vulgaris,"Common Thyme, Garden thyme, Wild Thyme",Shrub,0.2,5-11,M,LM,N,DM,4,3,5
Trigonotis icumae, ,Perennial,0.2,-, ,LMH,SN,M,1,0, 
Uvularia sessilifolia,"Bellwort, Sessileleaf bellwort",Perennial,0.3,4-8,F,LM,FS,M,2,1, 
1 2 3,1,2,3,,,,,,,,
Vaccinium erythrocarpum,Southern Mountain Cranberry,Shrub,1.5,5-9, ,LM,SN,M,3,0,0
Vaccinium macrocarpon,"American Cranberry, Cranberry",Shrub,0.2,0-0,M,LM,SN,MWe,3,1,4
Vaccinium oxycoccos,Small Cranberry,Shrub,0.1,0-0,F,LM,SN,MWe,4,1,2
Vicia nipponica, ,Perennial,0.8,-, ,LMH,SN,M,1,0, 
Vicia venosa, ,Perennial,0.8,-, ,LMH,SN,M,1,0, 
1 2 3,1,2,3,,,,,,,,
